Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Bob Dylan,Untitled 2 (For Françoise Hardy),Another Side of Bob Dylan,1964,"for françoise hardy. at the seine's edge. a giant shadow. of notre dame. seeks t grab my foot. sorbonne students. whirl by on thin bicycles. swirlin' lifelike colors of leather spin. the breese yawns food. far from the bellies. or erhard meetin johnson. piles of lovers. fishing. kissing. lay themselves on their books, boats.. old men. clothed in curly mustaches. float on the benches. blankets of tourist. in bright nylon shirts. with straw hats of ambassadors. (cannot hear nixon's. dawg bark now). will sail away. as the sun goes down. the doors of the river are open. i must remember that. i too play the guitar. it's easy t stand here. more lovers pass. on motorcycles. roped together. from the walls of the water then. i look across t what they call. the right bank. an envy. your. trumpet. player",https://genius.com/Bob-dylan-untitled-2-for-francoise-hardy-annotated,0.144,0.842,0.014,0.986,0.565
Bob Dylan,Black Crow Blues,Another Side of Bob Dylan,1964,"i woke in the mornin', wandering. weary and worn out. i woke in the morning', wandering. weary and worn out. wishin' my long-lost lover. would walk to me, and talk to me. tell me what it's all about. . i was standin' at the side road. listenin' to the billboard knock. standin' at the side road. listenin' to the billboard knock. well, my wrist was empty. but my nerves were kickin'. tickin' like a clock. . well i got anything you need, babe. let me tell you in front. if i got anything you need, babe. let me tell you in front. you can come to me sometime. night time, day time. any time you want. . sometimes i'm thinkin' i'm. too high to fall. sometimes i'm thinkin' i'm. much too high to fall. other times i'm thinkin' i'm. so low i don't know. if i can come up at all. . black crows in the meadow. sleepin' across a broad highway. black crows in the meadow. across a broad highway. though it's funny, honey. i'm outta' touch, don't feel much like a. scarecrow today",https://genius.com/Bob-dylan-black-crow-blues-lyrics,0.097,0.825,0.078,0.922,0.5095
Bob Dylan,Abandoned Love,Biograph,1985,"i can see the turning of the key. i've been deceived by the clown inside of me. i thought that he was righteous but he's vain. oh, something's a-telling me i wear the ball and chain. . my patron saint is a-fighting with a ghost. he's always off somewhere when i need him most. the spanish moon is rising on the hill. but my heart is a-tellin' me i love ya still. . i come back to the town from the flaming moon. i see you in the streets, i begin to swoon. i love to see you dress before the mirror. won't you let me in your room one time 'fore i finally disappear?. . everybody's wearing a disguise. to hide what they've got left behind their eyes. but me, i can't cover what i am. wherever the children go i'll follow them. . i march in the parade of liberty. but as long as i love you i'm not free. how long must i suffer such abuse. won't you let me see you smile one time before i turn you loose?. . i've given up the game, i've got to leave. the pot of gold is only make-believe. the treasure can't be found by men who search. whose gods are dead and whose queens are in the church. . we sat in an empty theater and we kissed. i asked ya please to cross me off-a your list. my head tells me it's time to make a change. but my heart is telling me i love ya but you're strange. . one more time at midnight, near the wall. take off your heavy makeup and your shawl. won't you descend from the throne, from where you sit?. let me feel your love one more time before i abandon it",https://genius.com/Bob-dylan-abandoned-love-lyrics,0.137,0.735,0.127,0.873,0.505
Bob Dylan,I'll Keep It with Mine,Biograph,1985,"you will search, babe. at any cost. but how long, babe. can you search for what's not lost?. everybody will help you. some people are very kind. but if i can save you any time. come on, give it to me. i'll keep it with mine. . i can't help it. if you might think i'm odd. if i say i'm not loving you for what you are. but for what you're not. everybody will help you. discover what you set out to find. but if i can save you any time. come on, give it to me. i'll keep it with mine. . the train leaves. at half past ten. but it'll be back tomorrow. same time again. the conductor he's weary. he's still stuck on the line. but if i can save you any time. come on, give it to me. i'll keep it with mine",https://genius.com/Bob-dylan-ill-keep-it-with-mine-lyrics,0.167,0.761,0.072,0.928,0.5475
Bob Dylan,Up to Me,Biograph,1985,"everything went from bad to worse, money never changed a thing. death kept following, tracking us down, at least i heard your bluebird sing. now somebody's got to show their hand, time is an enemy. i know you're long gone, i guess it must be up to me. . if i'd thought about it i never would've done it, i guess i would've let it slide. if i'd-a paid attention to what others were thinking, the heart inside me would've died. i was just too stubborn to ever be governed by enforced insanity. someone had to reach for the rising star, i guess it was up to me. . oh, the union central is pulling out and the orchids are in bloom. i've only got me one good shirt left and it smells of stale perfume. in fourteen months i've only smiled once and i didn't do it consciously. somebody's got to find your trail, i guess it must be up to me. . it was like a revelation when you betrayed me with your touch. i'd just about convinced myself that nothing had changed that much. the old rounder in the iron mask slipped me the master key. somebody had to unlock your heart, he said it was up to me. . well, i watched you slowly disappear down into the officers' club. i would've followed you in the door but i didn't have a ticket stub. so i waited all night 'til the break of day, hoping one of us could get free. when the dawn came over the river bridge, i knew it was up to me. . oh, the only decent thing i did when i worked as a postal clerk. was to haul your picture down off the wall near the cage where i used to work. was i a fool or not to try to protect your identity?. you looked a little burned out, my friend, i thought it might be up to me. . well, i met somebody face to face and i had to remove my hat. she's everything i need and love but i can't be swayed by that. it frightens me, the awful truth of how sweet life can be. but she ain't a-going to make me move, i guess it must be up to me. . we heard the sermon on the mount and i knew it was too complex. it didn't amount to anything more than what the broken glass reflects. when you bite off more than you can chew you pay the penalty. somebody's got to tell the tale, i guess it must be up to me. . well, dupree came in pimpin' tonight to the thunderbird café. crystal wanted to talk to him, i had to look the other way. well, i just can't rest without you, love, i need your company. but you ain't a-going to cross the line, i guess it must be up to me. . there's a note left in the bottle, you can give it to estelle. she's the one you been wondering about, but there's really nothing much to tell. we both heard voices for a while, now the rest is history. somebody's got to cry some tears, i guess it must be up to me. . so go on, boys, and play your hands, life is a pantomime. the ringleaders from the county seat say you don't have all that much time. and the girl with me behind the shades, she ain't my property. one of us has got to hit the road, i guess it must be up to me. . and if we never meet again, baby, remember me. how my lone guitar played sweet for you that old-time melody. and the harmonica around my neck, i blew it for you, free. no one else could play that tune, you know it was up to me",https://genius.com/Bob-dylan-up-to-me-lyrics,0.111,0.815,0.074,0.926,0.5185
Bob Dylan,"Baby, I'm in the Mood for You",Biograph,1985,"sometimes i'm in the mood, i want to leave my lonesome home. and sometimes i'm in the mood, i want to hear my milk cow moan. and sometimes i'm in the mood, i want to hit that highway road. but then again, but then again, i said oh, i said oh, i said. oh babe, i'm in the mood for you. . sometimes i'm in the mood, lord, i had my overflowing fill. sometimes i'm in the mood, i'm going to make out my final will. sometimes i'm in the mood, i'm going to head for the walking hill. but then again, but then again, i said oh, i said oh, i said. oh babe, i'm in the mood for you. . sometimes i'm in the mood, i want to lay right down and die. sometimes i'm in the mood, i want to climb up to the sky. sometimes i'm in the mood, i'm going to laugh until i cry. but then again, i said again, i said again, i said. oh babe, i'm in the mood for you. . sometimes i'm in the mood, i'm going to sleep in my pony's stall. sometimes i'm in the mood, i ain't going to do nothing at all. sometimes i'm in the mood, i want to fly like a cannonball. but then again, but then again, i said oh, i said oh, i said. oh babe, i'm in the mood for you. . sometimes i'm in the mood, i want to back up against the wall. sometimes i'm in the mood, i want to run till i have to crawl. sometimes i'm in the mood, i ain't going to do nothing at all. but then again, but then again, i said oh, i said oh, i said. oh babe, i'm in the mood for you. . sometimes i'm in the mood, i want to change my house around. sometimes i'm in the mood, i'm going to make a change in this here town. sometimes i'm in the mood, i'm going to change the world around. but then again, but then again, i said oh, i said oh, i said. oh babe, i'm in the mood for you",https://genius.com/Bob-dylan-baby-im-in-the-mood-for-you-lyrics,0.059,0.895,0.046,0.954,0.5065
Bob Dylan,Lay Down Your Weary Tune,Biograph,1985,"lay down your weary tune, lay down. lay down the song you strum. and rest yourself 'neath the strength of strings. no voice can hope to hum. . struck by the sounds before the sun. i knew the night had gone. the morning breeze like a bugle blew. against the drums of dawn. . . the ocean wild like an organ played. the seaweed's wove its strands. the crashing waves like cymbals clashed. against the rocks and sands. . . i stood unwound beneath the skies. and clouds unbound by laws. the crying rain like a trumpet sang. and asked for no applause. . . the last of leaves fell from the trees. and clung to a new love's breast. the branches bare like a banjo played. to the winds that listened best. i gazed down in the river's mirror. and watched its winding strum. the water smooth ran like a hymn. and like a harp did hum",https://genius.com/Bob-dylan-lay-down-your-weary-tune-lyrics,0.214,0.718,0.068,0.932,0.573
Bob Dylan,Visions of Johanna,Blonde on Blonde,1966,"ain't it just like the night to play tricks when you're tryin' to be so quiet?. we sit here stranded, though we're all doin' our best to deny it. and louise holds a handful of rain, temptin' you to defy it. lights flicker from the opposite loft. in this room the heat pipes just cough. the country music station plays soft. but there's nothing, really nothing to turn off. just louise and her lover so entwined. and these visions of johanna that conquer my mind. in the empty lot where the ladies play blindman's bluff with the key chain. and the all-night girls they whisper of escapades out on the “d” train. we can hear the night watchman click his flashlight. ask himself if it's him or them that's really insane. louise, she's all right, she's just near. she's delicate and seems like the mirror. but she just makes it all too concise and too clear. that johanna's not here. the ghost of 'lectricity howls in the bones of her face. where these visions of johanna have now taken my place. now, little boy lost, he takes himself so seriously. he brags of his misery, he likes to live dangerously. and when bringing her name up. he speaks of a farewell kiss to me. he's sure got a lotta gall to be so useless and all. muttering small talk at the wall while i'm in the hall. how can i explain?. it's so hard to get on. and these visions of johanna, they kept me up past the dawn. inside the museums, infinity goes up on trial. voices echo this is what salvation must be like after a while. but mona lisa musta had the highway blues. you can tell by the way she smiles. see the primitive wallflower freeze. when the jelly-faced women all sneeze. hear the one with the mustache say, “jeeze. i can't find my knees”. oh, jewels and binoculars hang from the head of the mule. but these visions of johanna, they make it all seem so cruel. the peddler now speaks to the countess who's pretending to care for him. sayin', “name me someone that's not a parasite and i'll go out and say a prayer for him”. but like louise always says. “ya can't look at much, can ya man?”. as she, herself, prepares for him. and madonna, she still has not showed. we see this empty cage now corrode. where her cape of the stage once had flowed. the fiddler, he now steps to the road. he writes ev'rything's been returned which was owed. on the back of the fish truck that loads. while my conscience explodes. the harmonicas play the skeleton keys and the rain. and these visions of johanna are now all that remain",https://genius.com/Bob-dylan-visions-of-johanna-lyrics,0.139,0.786,0.075,0.925,0.532
Bob Dylan,Just Like a Woman,Blonde on Blonde,1966,"nobody feels any pain. tonight as i stand inside the rain. everybody knows that baby's got new clothes. but lately i see her ribbons and her bows. have fallen from her curls. . she takes just like a woman, yeah she does. she makes love just like a woman, yeah she does. and she aches just like a woman. but she breaks just like a little girl. . queen mary, she's my friend. yes, i believe i'll go see her again. nobody has to guess that baby can't be blessed. 'til she finally sees that she's like all the rest. with her fog, her amphetamine and her pearls. . she takes just like a woman, yes. she makes love just like a woman, yeah, she does. and she aches just like a woman. but she breaks just like a little girl. . yeah, it was raining from the first. and i was dying there of thirst. so i came in here. and your long-time curse hurts. but what's worse. is this pain in here. i can't stay in here. . ain't it clear that i just can't fit. yes, i believe it's time for us to quit. but when we meet again, introduced as friends. please don't let on that you knew me when. i was hungry and it was your world. . ah, you fake just like a woman, yes, you do. you make love just like a woman, yes, you do. then you ache just like a woman. but ya' break just like a little girl",https://genius.com/Bob-dylan-just-like-a-woman-lyrics,0.332,0.563,0.105,0.895,0.6135
Bob Dylan,Rainy Day Women #12 & 35,Blonde on Blonde,1966,"well, they'll stone you when you're tryin' to be so good. they'll stone you just like they said they would. they'll stone you when you're trying to go home. then they'll stone you when you're there all alone. . but i would not feel so all alone. everybody must get stoned. . well, they'll stone you when you're walking on the street. they'll stone you when you're trying to keep your seat. they'll stone you when you're walking on the floor. they'll stone you when you're walking through the door. . but i would not feel so all alone. everybody must get stoned. . they'll stone you when you're at the breakfast table. they'll stone you when you are young and able. they'll stone you when you're trying to make a buck. they'll stone you and then they'll say, ""good luck"". . yeah, but i would not feel so all alone. everybody must get stoned. . well, they'll stone you and say that that's the end. then they'll stone you and then they'll come back again. they'll stone you when you're riding in your car. they'll stone you when you're playing your guitar. . yes, but i would not feel so all alone. everybody must get stoned, alright. . well, they'll stone you when you are all alone. they'll stone you when you are walking home. they'll stone you and then say they're all brave. they'll stone you when you're sent down in your grave. . but i would not feel so all alone. everybody must get stoned",https://genius.com/Bob-dylan-rainy-day-women-12-and-35-lyrics,0.124,0.804,0.072,0.928,0.526
Bob Dylan,I Want You,Blonde on Blonde,1966,"the guilty undertaker sighs. the lonesome organ grinder cries. the silver saxophones say i should refuse you. the cracked bells and washed-out horns. blow into my face with scorn. but it's not that way. i wasn't born to lose you. . i want you, i want you. i want you, so bad. honey, i want you. . the drunken politician leaps. upon the street where mothers weep. and the saviors who are fast asleep, they wait for you. and i wait for them to interrupt. me drinking from my broken cup. and ask me to. open up the gate for you. . i want you, i want you. yes i want you, so bad. honey, i want you. . how my fathers, they've gone down. true love they've been without it. but all their daughters put me down. 'cause i don't think about it. . well, i return to the queen of spades. and talk with my chambermaid. she knows that i'm not afraid to look at her. she is good to me. and there's nothing she doesn't see. she knows where i'd like to be. but it doesn't matter. . i want you, i want you. yes i want you, so bad. honey, i want you. . now your dancing child with his chinese suit. he spoke to me, i took his flute. no, i wasn't very cute to him, was i?. but i did it, because he lied. and because he took you for a ride. uh because time was on his side. and because i. . i want you, i want you. yes i want you, so bad. honey, i want you",https://genius.com/Bob-dylan-i-want-you-lyrics,0.188,0.645,0.166,0.834,0.511
