Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Pavement,Passat Dream,Brighten the Corners ,1997,"you know you've got it all wrong. there's no other way to find it. you know you gotta be strong. and i really hope you plan to buy it. . cause that's the way to passat, babe. and that's the car to his soul. he will bring you all the millions in gold, child. if you will only let him have his role. . everybody wishes you'd gone. i've got no time to find it. and the dealer with the jingly song will never. match my price reduction. . cause that's the way to passat, babe. and that's the car to his soul. he will bring you all the millions in gold. if you will only let him have his role. . yeah, you gotta be strong. there's no other way to fund it. all the plantings are young and able. and i hope you find a way to buy it.  x2. cause that's the way to his heart, babe. and that's the way to his soul. you got to give him millions in gold, child. before i go the way of the sold",https://genius.com/Pavement-passat-dream-lyrics,0.087,0.862,0.05,0.95,0.5185
Pavement,We Are Underused,Brighten the Corners ,1997,"out beyond the call of duty. hold your instincts hostage and stick near me. let's drink a toast. it's the most i can stand to cry. about the mental energy you wasted on this wedding invitation. let's thank the host. you've been such a great host. the roast was just so perfectly prepared. . now i know you care. now i know you care. we are underused. we are underused. . simply put, i want to grow old. dying does not meet my expectations. let's drink a toast to all those who arrived alive. to tell about their struggles in hushed tones around a fire. it's late winter. let's sink the ship. mix our blood, just the tip. a crip is sleeping on the basement stairs. . oh, i know he's there. oh, i know he's there. we are underused. we are underused, yeah. . we are underused. we are underused. we are underused. we are underused. . we are under, under, under, under, underused!. we are under, under, under, under, underused!",https://genius.com/Pavement-we-are-underused-lyrics,0.161,0.778,0.061,0.939,0.55
Pavement,Range Life,"Crooked Rain, Crooked Rain",1994,"after the glow, the scene, the stage, the set. talk becomes slow, but there's one thing i'll never forget. hey, you gotta pay your dues before you pay the rent. over the turnstiles and out in the traffic. there's ways of living; it's the way i'm living. right or wrong, it's all that i can do and i wouldn't wanna let you be. . i want a range life. if i could settle down. if i could settle down. then i would settle down. i want a range life. if i could settle down. if i could settle down. then i would settle down. . run from the pigs, the fuzz, the cops, the heat. pass me your gloves, this crime, it is never complete. until you snort it up and shoot it down, you're never gonna feel free. out on my skateboard, the night is just humming. and the gums smacks are the pulse i'll follow if my walkman fades. but i've got absolutely no one, no one but myself to blame. . but don't worry, we're in no hurry. school's out, what did you expect?. . i want a range life. if i could settle down. if i could settle down. then i would settle down. i want a range life. if i could settle down. if i could settle down. then i would settle down. . out on tour with the smashing pumpkins. nature kids, i, they don't have no function. i don't understand what they mean and i could really give a fuck. the stone temple pilots, they're elegant bachelors. they're foxy to me, are they foxy to you?. i will agree they deserve absolutely nothing, nothing more than me. . dreamin', dream dream dream dream dream",https://genius.com/Pavement-range-life-lyrics,0.101,0.764,0.135,0.865,0.483
Pavement,Gold Soundz,"Crooked Rain, Crooked Rain",1994,"go back to those gold soundz. and keep my advent to your self. because it's nothing i don't like. is it a crisis or a boring change?. when it's central, so essential. it has a nice ring when you laugh. at the low life opinions. and they're coming to the chorus now. i keep my address to yourself cause we need secrets. we need secret cret-cret-cret-crets back right now. because i never wanna make you feel. that you're social. never ignorant soul. believe in what you wanna do. and do you think that is a major flaw. when they rise up in the falling rain. and if you stay around with your knuckles ground down. the trial's over, the weapon's found. keep my address to myself because it's secret. cause it's secret cret-cret-cret-cret-cret-cret-cret-cret-cret-cret-cret-cret-cret back right now. so drunk in the august sun. and you're the kind of girl i like. because you're empty and i'm empty. and you can never quarantine the past. did you remember in december. that i won't need you when i'm gone. and if i go there, i won't stay there. because i'm sitting here too long. i've been sitting here too long. and i've been wasted. advocating that word for the last word. last words come up all you've got to waste",https://genius.com/Pavement-gold-soundz-lyrics,0.052,0.847,0.101,0.899,0.4755
Pavement,Cut Your Hair,"Crooked Rain, Crooked Rain",1994,"stop it!. . ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. . darling, don't you go and cut your hair. do you think it's gonna make him change?. i'm just a boy with a new haircut. and that's a pretty nice haircut. charge it like a puzzle, hitmen wearing muzzles. hesitate, you die. look around, around. the second drummer drowned. his telephone is found. . ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. . music scene is crazy, bands start up. each and every day. i saw another one just the other day. a special new band. i don't remember lying, i don't remember a line. i don't remember a word. but i don't care, i care, i really don't care. did you see the drummer's hair?. . ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. . . ""advertiser looks and chops a must. no big hair!"". songs mean a lot when songs are bought. and so are you. face right down to the practice room. attention and fame's a career. career, career, career. career, career. . ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh. ooh-ooh, ooh-ooh-ooh-ooh. ooh-ooh, ooh-ooh-ooh-ooh, ooh, ooh",https://genius.com/Pavement-cut-your-hair-lyrics,0.06,0.811,0.129,0.871,0.4655
Pavement,Silence Kid,"Crooked Rain, Crooked Rain",1994,"silent kid, no one to remind you. you got no heel, no reels to remind you. silent kid, don't take your pawn shop home on the road, goddamn you. silent kid, don't lose your graceful tongue. . this is the city life. (this is the city life). come on, let's talk about leaving. . come on now, talk about your family. your sister's cursed, your father's old and damned, yeah. silent kid, don't listen to the grandmother's advice about us, yeah. silent kid, don't listen to the rain. . hand me the drum stick, snare kick. blues call and response. i lose myself in change. into the spotlight. ecstasy feels so warm inside. till five hours later. i am chewin'. screwin' myself with my hand",https://genius.com/Pavement-silence-kid-lyrics,0.151,0.745,0.104,0.896,0.5235
Pavement,Unfair,"Crooked Rain, Crooked Rain",1994,"down in santa rosa and over the bay. across the grapevine to la. we've got desert, we've got trees. we've got the hills of beverly. let's burn the hills of beverly!. walk with your credit card in the air. swingin' nunchakus like you just don't care. this is the slow, sick, sucking part of me. this is the slow, sick, sucking part of me. and when i suck in kisses, it's ours. up to the top of the shasta gulch. to the bottom of the tahoe lake. man-made deltas and concrete rivers. the south takes what the north delivers. you film hack, i don't use your fade. lost in the foothills of my pride. trocadero, say goodnight. to the last psychadelic band. from sacto, northern cal. from sacto, northern cal. take it neighbor, cause you're my neighbor. and i need favors, you're my neighbor. you've done me favors cause i'm your neighbor. i'm not your neighbor, you bakersfield trash",https://genius.com/Pavement-unfair-lyrics,0.096,0.821,0.082,0.918,0.507
Pavement,Elevate Me Later,"Crooked Rain, Crooked Rain",1994,"well, you greet the tokens and stamps. underneath the fake-oil burnin' lamps. in the city we forgot to name. the concourse is four-wheeled shame. and the courthouse's double-breast. i'd like to check out your public protests. . why're you complaining? ta!. . as you sleep with electric guitars. range rovin' with the cinema stars. and i wouldn't want to shake their hands. 'cause they're in such a high-protein land. because there's 40 different shades of black. so many fortresses and ways to attack. . so why're you complaining? ta!",https://genius.com/Pavement-elevate-me-later-lyrics,0.087,0.769,0.144,0.856,0.4715
Pavement,Stop Breathin',"Crooked Rain, Crooked Rain",1994,"got struck by the first volley. of the war in the court. never held my serve. send 'em a wire, give 'em my best. this ammunition never rests. no one serves coffee, no one wakes up. . stop breathin'. stop breathin'. breathin' for me now. write it on a postcard. dad, they broke me. dad, they broke me. . stop breathin'. stop breathin'. breathin' for me now. write it on a postcard. dad, they broke me. dad, they broke me. . i can see the lines open shutters. and the leaves flocked on a grid. that's what they made my hero say. nothing gets me off so completely. then when you put it down, ten feet down in the ground. call it response, negative home. . stop breathin'. stop breathin'. breathin' for me now. write it on a postcard. dad, they broke me. dad, they broke me. . stop breathin'. stop breathin'. breathin' for me now. write it on a postcard. dad, they broke me",https://genius.com/Pavement-stop-breathin-lyrics,0.061,0.692,0.247,0.753,0.407
Pavement,Fillmore Jive,"Crooked Rain, Crooked Rain",1994,"hey lady, what do you need?. do you think you'd like to come and bleed with me?. i'd like to invite you to a taste of my chalice. it's a special one, it's made of gold. (passed out) passed out on your couch. you left me there, thank you. let me sleep it off, i need to sleep it off. i need to sleep, why don't you let me?. i need to sleep, why don't you?. . i need to sleep. i need to sleep. i need to sleep. i need to sleep, why won't you let me?. i need to sleep. i need to sleep. i need to sleep. why won't you. why won't you let me sleep?. . . the jam kids on their vespas. and glum looks on their faces. the street is full of punks. they got spikes. see those rockers with their long curly locks?. good night to the rock 'n' roll era. cause they don't need you anymore. little girl, boy, girl, boy!. . . their composures are so distracted. jasper's skinny arms. and the dance faction. a little too loose for me. every night it's straight and narrow. laws are broken, amusing era. round and round and round and round she goes. . . pull out their plugs and they snort up their drugs. when they pull out their plugs and they snort up their drugs. their throats are filled with...",https://genius.com/Pavement-fillmore-jive-lyrics,0.086,0.866,0.048,0.952,0.519
Pavement,Newark Wilder,"Crooked Rain, Crooked Rain",1994,"lane driver. the forces against you, the rain. i know everybody wants to put you down but. i know everybody's gonna put me down, i want you. because i'm rushing to feel you. but i won't set you down. i don't need to. because i'm rushing to feel you. but i won't set you down. i don't need to. . fly, fly, fly, fly, fly, fly, fly. don't try, try, try, try, try. it's a brand new era, it feels great. it's a brand new era but it came too late. . she won't let you know that. i need a right to touch her. she won't let you wait for me. for me to touch you. . crowds of the people. and voices and steeples and wedding rings. wild are the horses and break-up divorces and separate rooms from. . my, my, my, my, my, my, my. i love your tinted eyes. so bad, so bad, so so bad, so bad. . she won't let me break you out. when the picture's cut in. three of us, that is enough. and the simple stuff i need. can't you see the stuff i need?. can't you see?. can't you see?. can't you see?. can't you stuff me, stuff me?",https://genius.com/Pavement-newark-wilder-lyrics,0.058,0.814,0.128,0.872,0.465
Pavement,Heaven Is a Truck,"Crooked Rain, Crooked Rain",1994,"heaven is a truck. it got stuck on the breeze. ask the driver nicely. i need a lift, i need release. the sand in the boats. on the rose-covered floats. . she is the queen of the castle california, thrill. . i know arcs can't fly. i know the sharks, they don't have wings. but lady, you need some cold advice about a few things. loosen my dress. tie me up just like all the rest. . she is the queen of the casa pasadena (house of california), thrill. she is the queen of the casa pasadena (house of california), thrill. she is the queen of the casa pasadena (house of california), thrills",https://genius.com/Pavement-heaven-is-a-truck-lyrics,0.163,0.824,0.013,0.987,0.575
Pavement,Hit the Plane Down,"Crooked Rain, Crooked Rain",1994,"i'm up on a hill top where i. keep you in sight, my little toys. i buried you because the sun. will melt them. got you up my sleeve. got you up my sleeve. got you up my sleeve. got you up my sleeve. got you up my sleeve. . hit the plane down. hit the plane down. hit the plane down. taking over. . taking over your life. i'm taking over your scene. yeah, yeah, yeah, yeah. i would hope see my face. i would hope you see my face. . hit the plane down. hit the plane down. hit the plane down (taking over). there's no survivors. there's no survivors. . don't even snow. (we're not that disturbed). don't even snow. . hit the plane down. hit the plane down. hit the plane down. no survivors. no survivors!. no survivors. . i'm taking over your life. i'm taking over the scene. i'm taking everything. all i wanted it all. my little trick. i wouldn't mind just a milligram up my sleeve. i've got you up my sleeve. i've got you up my sleeve. i've got you up my sleeve. . hit the plane down. hit the plane down. hit the plane down. there's no survivors. . taking over your life. taking over your life. i'm taking over the scene. i'm taking everything. i'm taking everything. i'm taking over. . i've got to melt it. i've got to melt it. i've got to melt it. hit the plane down. hit the plane down. there's no survivors. there's no survivors",https://genius.com/Pavement-hit-the-plane-down-lyrics,0.066,0.866,0.068,0.932,0.499
Pavement,Unseen Power of The Picket Fence,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"some bands i like to name check. and one of them is r.e.m.,. classic songs with a long history. southern boys just like you and me. r - e - m. flashback to 1983. *chronic town* was their first ep. later on came *reckoning*. finster's art, and titles to match. ""so. central rain"", ""(don't go back to) rockville"". ""harborcoat"", ""pretty persuasion"". you were born to be a camera. ""time after time"" was my least favorite song. ""time after time"" was my least favorite song. the singer, he had long hair. and the drummer he knew restraint. and the bass man he had all the right moves. and the guitar player was no saint. so lets go way back to the ancient times. when there were no 50 states. and on a hill there stands sherman. sherman and his mates. and they're marching through georgia. we're marching through georgia. we're marching through georgia. g-g-g-g-georgia. they're marching through georgia. we're marching through georgia. marching through georgia. g-g-g-g-georgia. and there stands r.e.m. (aye sir, aye sir, aye sir they're coming, aye sir, move those wagons, aye. sir, artillery's in place sir, aye sir, aye sir, hide it, hide it, aye. sir, run, run.)",https://genius.com/Pavement-unseen-power-of-the-picket-fence-lyrics,0.04,0.897,0.063,0.937,0.4885
Pavement,All My Friends,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,everybody's goin out tonight. and everybody's hangin out tonight. it's alright. listen to them. show when they learn how to lie. you can sing along with them if you try. holdin the spoken world up. i need it. i need it. i need it. she's got a neck like a saturday paper. you read it fast before the sunday mass. take it back it's nothing. it's nothing like it talks. don't listen to me baby if you wanna survive. you did it you did you did it wrong. collapse. it's evident to me. tonight. all the friends are strangers. i'd like to take my story. to some place the don't know me. creatures come out of the bars. talk is small but you talk to paul. sold sex on bird cage walk. boys are drinking and on the docks. union man. i'm your friend. i need you when you listen to me. weigh sand buy sand glass track. closing off close off close off. opec dreams stock market close on the rock. and roll scale. stereo. no more partridge family dreams to the home land. divorce countries,https://genius.com/Pavement-all-my-friends-lyrics,0.102,0.862,0.035,0.965,0.5335
Pavement,Ell Ess Two,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"could someone write 'em down for me?. don't laugh - that's what i got.. doesn't make sense here and there:. on a money of my plateau. you could leave me and let me go. but i wouldn't want to fight. and i wouldn't let you go. cuz the money you know won't show. and the size that you'll know won't go. so why you're complaining, ta?. you need a thing i might have. and i need it oh so bad. if you fish in a man-made lake. don't mind the fishing to cruise the end off. there's the money that you leave me for. and the size, they run out the door. so why you're complaining back?",https://genius.com/Pavement-ell-ess-two-lyrics,0.012,0.825,0.163,0.837,0.4245
Pavement,Haunt You Down,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"i got a leaf. and a spleef. light that spleef. god bless that spleef in my mouth. or should i say ja baby. spin doctors are crazy. take it butch. i got a life complete with my love. i got a wife, she fits in my leather gloves. i got a knife and i keep it above my heart for you. rock on. it always sets me down. the way you tremble when you're down. and all the lies you tell. come back to haunt you baby. back to haunt you down. come back to haunt you baby. haunt you down. all right. look out. i've been to christmas in france. i don't wanna have no pants. i've had christmas in france. where they don't wear any pants. i've had christmas in detroit. how do you think that feels?. i've been married in cincinnati too. hold off. all you need your fill is waiting for your man to come home. all your deets undecided boxes. are coming out. i'm coming out. i'm hungry for you. i can smell you on my hands. and it smells really good. oh yeah. hold me down and love me. hold me down and love me. keep that knife above me. i'll teach you how to look my age. if you wanna look old. i'll teach you how to look my age. if you wanna look old. i'll teach you how to look my age. i'll teach you how to act like over age, over age",https://genius.com/Pavement-haunt-you-down-lyrics,0.103,0.823,0.074,0.926,0.5145
Pavement,The Sutcliffe Catering Song,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"hey, do you need a reason?. is there a separate season. from which to come out of the spring?. i wait all summer long. and then the winter's long. then it's longer than after. i don't need a timekeeper, i don't need an interlocutor. and baby, you look a little cuter day by day. if you need a trademark for your sound you better look around. treat her like a window, not a door. and we'll get some more. yeah, yeah. hold me off and run. maybe i could be a squirt, loosen up your magic dirt. waiting for the excellent coming of age. maybe then you'd squirt along, squirt along, squirt along. so what you want to do?. so easily fooled yeah, she got to marry me. i know she got to marry (don't do it!). you got to marry me. yeah, you got to marry me (no!). marry me, grow up and marry me (i won't!). sweet sisters of london and brixton. hey, just some some respects. i might be enough to cover you up and hold you down. wrestle you up, run, run, run you around. blink at me once, you might see the color is red. blurring up your eyes and your head. and listen to the water when you're down to come up to the beach. that's hull. coppertones and second homes, everybody needs a home. take centuries to build and seconds to fall. i waited so patiently for you to fall. but you never, ever fall, whoa. so easily fooled. you are so, so, so easily fooled you. so easily fooled, oh so easily fooled",https://genius.com/Pavement-the-sutcliffe-catering-song-lyrics,0.137,0.793,0.071,0.929,0.533
Pavement,Strings of Nashville,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"don't be a toy on the back of a magazine. don't, don't be a toy, on the back of a magazine. there's a caricature no one reads. i know you've got a lot of special things to do with me, i'm through. i know, it's alright, sing along. sing along, sing along.... practice everything you preach you nun. i got none today, expecting none tomorrow, and tomorrow after that release the strings of nashville, and watch the songs expire. and silence is danger, but its not required here, so why you scared?. i know, you got alot of special things to do, with me i'm through, i know, its alright. sing a song, get you through the night",https://genius.com/Pavement-strings-of-nashville-lyrics,0.083,0.883,0.034,0.966,0.5245
Pavement,Coolin' By Sound,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"(malkmus singing). bob is such a good side of me, sah. i'm on a dirt trail. shitty, a shitty fuck, just a shitty fuck. sorry bub. hey do me on the dour side. jock mal. jock mal. jock mal. ass down. ass down. ass down. sour our plans. my identity, no eternal relief. (spiral stairs singing). leaves it to the man. tapes it faster than you can. i don't know just what to do with this hope anymore. you don't understand my point of view. it's not an easy thing to do. that's all i'm going to sing for you. yeah (50x). i'm coolin' by sound. i'm coolin' by sound. i'm cooler than you. doo do doo",https://genius.com/Pavement-coolin-by-sound-lyrics,0.08,0.666,0.254,0.746,0.413
Pavement,Camera,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,in the corporate land. in the offices of double-digit floors. eyes on a wayward move. . it's a shame you never played. never learned no way to remind you. i've gotta remember. do you remember my trust lost?. . descending from a crowd. and all the city streets are loud. you were born to be a camera. . a pocket of memories. an installation set up on your bedroom floor. makes you sing about the photographs before. before you run off to the lazy store. run back there ask for more. . ascending from a crowd. these city streets they are too loud. you were born to be a camera. and all the flutters shut,https://genius.com/Pavement-camera-lyrics,0.046,0.885,0.068,0.932,0.489
Pavement,Stare,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"staring down, check out my wheels. don't know much about it. staring down, check out my wheels. don't know much about it. it shouldn't give you any. cause for alarm. staring and swearing. won't cause you no harm. poor chester, he was a dog. the kind of dog you live in. drink a sip of secondhand wheels. nicer things are left in. car shifting down. sh, sh, sh, sh, etc",https://genius.com/Pavement-stare-lyrics,0.062,0.797,0.141,0.859,0.4605
Pavement,Raft,"Crooked Rain, Crooked Rain: LA's Desert Origins",1993,"well, you mesmerize me. stop criticizing me. you know, i'm solo that way. and i'm heading for the cape. i'm on a raft, can't turn back. stimulate the open chords. i'm on a raft, can't turn back. (louder!). you're an ocean of honey. painfully funny, yeah. and the tears that you grow. are coming up early. i'm on a raft, can't turn back. and you stimulate the open chords. rats, in the bath, of the shaft.... ((indistinct)). you're a nestea splash. sunkist two-thousand class. all the towelers of thongs. and a heavy, line, oh.... down the gold-diggers. all around this funky place. damn, damn, damn. all the forty-niners...",https://genius.com/Pavement-raft-lyrics,0.06,0.747,0.193,0.807,0.4335
