Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Elvis Costello,Starting To Come To Me,All This Useless Beauty ,1996,"it's started to come to me. your new career would probably end like this. all that professional lipstick pressed into an amateur kiss. farewell to the studied lines and carefully broken hearts. the overpowering perfume and the glimpse of her garter. mingling with the sweet smoldering scent of the martyr. well it's starting to come to me (come to me, come to me). starting to come to me. so you began to recognize the well-dressed man that everybody loves. it started when you chopped off all the fingers of those pony skin gloves. then you cut a hole out where the love-light used to shine. your tears of pleasure equal measure crocodile and brine. you try to laugh it off saying ""i knew all the time.... but it's starting to come to me"" (come to me, come to me). starting to come to me. sometimes you bring me down to play reluctant confidant. you say you may reward him if he gives you what you want. but these are days to treasure and to hold. they are much too precious to be sold. you'd probably play the pirate if you weren't so busy digging up the gold. now you could tell he wanted you 'cause you almost taste it on his breath. but you always cheated life just like the bold dare-devil cheated death. incidentally, late last night your understudy finally got what you deserve. in private she's seductive but in public she's prim, porcelain and nervous. afraid someone will recognize the shame in her eyes. you've still got your dignity or the next best disguise. you never know when to say no and when to compromise. but it's starting to come to me (come to me, come to me). starting to come to me (come to me, come to me). starting to come to me",https://genius.com/Elvis-costello-starting-to-come-to-me-lyrics,0.144,0.763,0.094,0.906,0.525
Elvis Costello,Good Year For The Roses,Almost Blue,1981,i can hardly bear the sight of lipstick. on the cigarettes there in the ashtray. lying cold the way you left them. but at least your lips caressed them. while you packed. or the lip-print on a half-filled cup of coffee. that you poured and didn't drink. but at least you thought you wanted it. that's so much more than i can say for me. . what a good year for the roses. many blooms still linger there. the lawn could stand another mowing. funny i don't even care. as you turn to walk away. as the door behind you closes. the only thing i have to say. it's been a good year for the roses. . after three full years of marriage. it's the first time that you haven't made the bed. i guess the reason we're not talking. there's so little left to say we haven't said. while a million thoughts go racing through my mind. i find i haven't said a word. from the bedroom the familiar sound. of our baby's crying goes unheard. . what a good year for the roses. many blooms still linger there. the lawn could stand another mowing. funny i don't even care. as you turn to walk away. as the door behind you closes. the only thing i have to say. it's been a good year for the roses,https://genius.com/Elvis-costello-good-year-for-the-roses-lyrics,0.098,0.846,0.056,0.944,0.521
Elvis Costello,Tears Before Bedtime,Imperial Bedroom,1982,"i know the name on the tip of your tongue. and i know that accusing look. everybody knows i've been so wrong. that's the problem and here's the hook. . tears before bedtime. there'll be trouble tonight. i don't want to talk about it anymore. i don't want to have another fight. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. . for the tears that you boo hoo hoo hoo. there can be no defense. you say you'll forgive and forget. but it's only a pretense. . tears before bedtime. there'll be trouble tonight. i don't want to talk about it anymore. i don't want to have another fight. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. . either you can leave the past behind. or give me something to disconnect my mind. i sleep with my fists clenched tight. when i don't lie awake all night. i guess time gave up the ghost too late. and the balance of our love. very soon turns to hate. . darling your suspiciousness. tortures me at night. but i can't excuse the cruel words. that i use whenever we fight. . tears before bedtime. there'll be trouble tonight. i don't want to talk about it anymore. i don't want to have another fight. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. . how wrong can i be before i am right?. how wrong can i be before i am right?. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?. i don't want to talk, i don't want to fight. how wrong can i be before i am right?",https://genius.com/Elvis-costello-tears-before-bedtime-lyrics,0.039,0.568,0.393,0.607,0.323
Elvis Costello,Sittin' And Thinkin',Almost Blue,1981,"i got loaded last night on a bottle of gin. and i had a fight with my best girlfriend. but when i'm drinking i am nobody's friend. so please baby wait for me until they let me out again. . i know the same thing has happened before. and each time it happens, i hate it more and more. but when i'm drinking i am nobody's friend. so please baby wait for me until they let me out again. . i spent a whole lot of time sittin' and thinkin'. sittin' and just thinkin' about you. if i didn't spend so much time sittin' and drinkin'. we'd still have the love i thought we knew. . i won't promise the same thing won't happen again. but i can promise, it'll be a long, long time till then. because when i'm drinking i am nobody's friend. so please baby wait for me until they let me out again. . so please baby wait for me until they let me out again. so please baby wait for me until they let me out again",https://genius.com/Elvis-costello-sittin-and-thinkin-lyrics,0.205,0.736,0.058,0.942,0.5735
Elvis Costello,Psycho,Almost Blue,1981,"can mary fry some fish, mama. i'm as hungry as can be. oh lord, how i wish, mama. you could stop the baby crying. because my head is killing me. i saw my ex again last night mama. she was at the dance at miller's store. she was with that jackie white mama. i killed them both. and they're buried under jacob's sycamore. . you think i'm psycho don't you mama. i didn't mean to break your cup. you think i'm psycho don't you mama. you better let them lock me up. . oh, don't hand me johnny's pup mama. as i might squeeze him too tight. i'm having crazy dreams again mama. so let me tell you about last night. i woke up in johnny's room mama. standing right there by his bed. with my hands around his throat mama. wishing both of us were dead. . you think i'm psycho don't you mama. i just killed johnny's pup. you think i'm psycho don't you mama. you'd better let them lock me up. . oh you recall that little girl mama. i believe her name was betty clark. oh don't tell me that she's dead mama. 'cause i just saw her in the park. we were sitting on a bench mama. thinking of a game to play. seems i was holding a wrench mama. then my mind just walked away. . you think i'm psycho don't you mama. i didn't mean to break your cup. you think i'm psycho don't you mama. mama why don't you get up?",https://genius.com/Elvis-costello-psycho-lyrics,0.057,0.825,0.118,0.882,0.4695
Elvis Costello,I'm Your Toy,Almost Blue,1981,"you may be sweet and nice. that won't keep you warm at night. 'cause i'm the one who taught you how. to do the things you're doing now. . he may feel all your charms. he may hold you in his arms. but i'm the one who let you in. i was right beside you then. . once upon a time. you let me feel you deep inside. and nobody knew, nobody saw. do you remember the way you cried?. . i'm your toy, i'm your old boy. but i don't want no one but you to love me. oh i wouldn't lie. you know i'm not that kind of guy. . once upon a time. you let me feel you deep inside. and nobody knew, nobody saw. do you remember the way you cried?. . i'm your toy, i'm your old boy. but i don't want no one but you to love me. oh i wouldn't lie. you know i'm not that kind of guy",https://genius.com/Elvis-costello-im-your-toy-lyrics,0.132,0.845,0.023,0.977,0.5545
Elvis Costello,Tonight The Bottle Let Me Down,Almost Blue,1981,tonight the bottle let me down. and let your memory come around. the one true friend i thought i'd found. tonight the bottle let me down. . i've always had a bottle i could turn to. and lately i've been turning every day. but the wine don't take effect the way it used to. and i'm hurting in old familiar ways. . tonight the bottle let me down. and let your memory come around. the one true friend i thought i'd found. tonight the bottle let me down. . each night i leave the bar room when it's over. not feeling any pain at closing time. but tonight your memory found me much too sober. i can't drink enough to keep you off my mind. . tonight the bottle let me down. and let your memory come around. the one true friend i thought i'd found. tonight the bottle let me down. oh tonight the bottle let me down,https://genius.com/Elvis-costello-tonight-the-bottle-let-me-down-lyrics,0.14,0.822,0.038,0.962,0.551
Elvis Costello,Why Don't You Love Me (Like You Used To Do)?,Almost Blue,1981,"why don't you love me like you used to do?. how come you treat me like a worn out shoe?. my hair is still curly and my eyes are still blue. why don't you love me like you used to do?. . ain't had no lovin' like a huggin' and a kissin' in a long, long while. we don't get nearer or further or closer than a country mile. . why don't you be just like you used to be?. how come you find so many faults in me?. i'm the same old trouble that you've always been through. why don't you love me like you used to do?. . . ain't had no lovin' like a huggin' and a kissin' in a long, long while. we don't get nearer or further or closer than a country mile. . why don't you spark me like you used to do. and say sweet nothin's like you used to coo. somebody's changed so let me give you a clue. so, why don't you love me like you used to do. why don't you love me like you used to do?",https://genius.com/Elvis-costello-why-dont-you-love-me-like-you-used-to-do-lyrics,0.178,0.697,0.125,0.875,0.5265
Elvis Costello,Sweet Dreams,Almost Blue,1981,"sweet dreams of you. every night i go through. i should hate you girl the whole night through. instead of having sweet dreams all about you. . you don't love me it's plain. i should have known you'd never share my name. why can't i forget you girl, start loving someone new?. instead of having sweet dreams all about you. . why can't i forget my past, start loving someone new?. instead of having sweet dreams all about you. . sweet dreams of you. every night i go through. i should hate you girl the whole night through. instead of having sweet dreams all about you. . instead i'm having sweet dreams about you",https://genius.com/Elvis-costello-sweet-dreams-lyrics,0.354,0.558,0.087,0.913,0.6335
Elvis Costello,Success,Almost Blue,1981,we used to go out walking hand in hand. you told me all the big things you had planned. it wasn't long 'til all your dreams came true. success put me in second place with you. . you have no time to love me anymore. since fame and fortune knocked upon our door. i spend all my evenings all alone. success has made a failure of our home. . if we could spend an evening now and then. perhaps we'd find true happiness again. you never hold me like you used to do. it's funny what success has done for you. . you have no time to love me anymore. since fame and fortune knocked upon our door. i spend all my evenings all alone. success has made a failure of our home,https://genius.com/Elvis-costello-success-lyrics,0.293,0.607,0.1,0.9,0.5965
Elvis Costello,How Much I Lied,Almost Blue,1981,"darling, there is one thing i must tell you, you must know. it's so hard to say the words i feel. this fancy that i'm on has been going on too long. it's time we stopped pretending things are real. . 'cause i've been living deep in sin, i've been living blind. and i don't know just what's right or wrong. to take a chance on losing you was such a silly thing to do. the chance i might wake up and find you gone. . blue, so blue, my love is burning blue. any brighter flame would be a lie. blue, so blue, my love still burns for you. but i know that i'll only make you cry. . a thief can only steal from you, he cannot break your heart. he'll never touch the precious things inside. so one like you should surely be miles and miles away from me. then you'd never care how much i've lied. . so try to understand the pain. it takes so long when i explain. please, don't you forget how much i lied. how much i lied",https://genius.com/Elvis-costello-how-much-i-lied-lyrics,0.127,0.661,0.213,0.787,0.457
Elvis Costello,Oliver's Army,Armed Forces,1979,"don't start that talking. i could talk all night. my mind goes sleepwalking. while i'm putting the world to right. call careers information. have you got yourself an occupation?. . oliver's army is here to stay. oliver's army are on their way. and i would rather be anywhere else. but here today. . there was a checkpoint charlie. he didn't crack a smile. but it's no laughing party. when you've been on the murder mile. only takes one itchy trigger. one more widow, one less white nigger. . oliver's army is here to stay. oliver's army are on their way. and i would rather be anywhere else. than here today. . hong kong is up for grabs. london is full of arabs. we could be in palestine. overrun by the chinese line. with the boys from the mersey and the thames and the tyne. . but there's no danger. it's a professional career. though it could be arranged. with just a word in mr. churchill's ear. if you're out of luck or out of work. we could send you to johannesburg. . oliver's army is here to stay. oliver's army are on their way. and i would rather be anywhere else. but here today. . and i would rather be anywhere else. but here today. and i would rather be anywhere else. but here today. and i would rather be anywhere else. but here today",https://genius.com/Elvis-costello-olivers-army-lyrics,0.048,0.84,0.112,0.888,0.468
Elvis Costello,Accidents Will Happen,Armed Forces,1979,"oh, i just don't know where to begin. though he says he'll wait forever. it's now or never. but she keeps him hanging on. the silly champion. she says she can't go home. without a chaperone. . accidents will happen. we only hit and run. he used to be your victim. now, you're not the only one. accidents will happen. we only hit and run. i don't want to hear it. 'cause i know what i've done. . there's so many fish in the sea. that only rise up in the sweat and smoke like mercury. but they keep you hanging on. they say you're so young. your mind is made up but your mouth is undone. . accidents will happen. we only hit and run. he used to be your victim. now, you're not the only one. accidents will happen. we only hit and run. i don't want to hear it. 'cause i know what i've done. . and it's the damage that we do. and never know. it's the words that we don't say. that scare me so. . there's so many people to see. so many people you can check up on. and add to your collection. but they keep you hanging on. until you're well hung. your mouth is made up but your mind is undone. . accidents will happen. we only hit and run. he used to be your victim. now, you're not the only one. accidents will happen. we only hit and run. i don't want to hear it. 'cause i know what i've.... i know what i've.... i know what i've done. . i know, i know...",https://genius.com/Elvis-costello-accidents-will-happen-lyrics,0.107,0.835,0.057,0.943,0.525
Elvis Costello,"(What's So Funny 'Bout) Peace, Love and Understanding",Armed Forces,1979,"as i walk through this wicked world. searching for light in the darkness of insanity. i ask myself is all hope lost?. is there only pain and hatred and misery?. . and each time i feel like this inside. there's one thing i want to know. what's so funny 'bout peace, love and understanding?. oh, what's so funny 'bout peace, love and understanding?. . and as i walked on through troubled times. my spirit gets so downhearted sometimes. so where are the strong? and who are the trusted?. and where is the harmony? sweet harmony. . 'cause each time i feel it slipping away. just makes me want to cry. what's so funny 'bout peace, love and understanding?. oh, what's so funny 'bout peace, love and understanding?. . . so where are the strong? and who are the trusted?. and where is the harmony? sweet harmony. . 'cause each time i feel it slipping away. just makes me want to cry. what's so funny 'bout peace, love and understanding?. oh, what's so funny 'bout peace, love and understanding?. oh, what's so funny 'bout peace, love and understanding?",https://genius.com/Elvis-costello-whats-so-funny-bout-peace-love-and-understanding-lyrics,0.423,0.469,0.108,0.892,0.6575
Elvis Costello,Green Shirt,Armed Forces,1979,"there's a smart, young woman on a light blue screen. who comes into my house every night. she takes all the red, yellow, orange and green. and she turns them into black and white. . but you tease and you flirt. and you shine all the buttons on your green shirt. you can please yourself but somebody's gonna get it. . better cut off all identifying labels. before they put you on the torture table. . 'cause somewhere in the ""quisling clinic"". there's a shorthand typist taking seconds over minutes. she's listening in to the venus line. she's picking out names. i hope none of them are mine. . but you tease and you flirt. and you shine all the buttons on your green shirt. you can please yourself but somebody's gonna get it. . never said i was a stool pigeon. i never said i was a diplomat. everybody is under suspicion. but you don't want to hear about that. . 'cause you tease and you flirt. and you shine all the buttons on your green shirt. you can please yourself but somebody's gonna get it. . better send a begging letter to the big investigation. who put these fingerprints on my imagination?. . but you tease and you flirt. and you shine all the buttons on your green shirt. you can please yourself but somebody's gonna get it. . you can please yourself but somebody's gonna get it. you can please yourself but somebody's gonna get it",https://genius.com/Elvis-costello-green-shirt-lyrics,0.116,0.792,0.092,0.908,0.512
Elvis Costello,Goon Squad,Armed Forces,1979,"mother, father, i'm here in the zoo. i can't come home 'cause i've grown up too soon. i got my sentence. i got my command. they said they'd make me major if i met all their demands. . i could be a corporal into corporal punishment. or the general manager of a large establishment. they pat some good boys on the back and put some to the rod. but i never thought they'd put me in the.... . goon squad. they've come to look you over and they're giving you the eye. goon squad. they want you to come out to play. you'd better say goodbye. . some grow up just like their dads. and some grow up too tall. some go drinking with the lads. some don't grow up at all. you must find the proper place for everything you see. but you'll never get to make a lampshade out of me. . i could join a chain of males or be the missing link. looking for a lucky girl to put me in the pink. they pat some good boys on the back and put some to the rod. but i never thought they'd put me in the.... . goon squad. they've come to look you over and they're giving you the eye. goon squad. they want you to come out to play. you'd better say goodbye. . mother, father, i'm doing so well. i'm making such progress now that you can hardly tell. i fit in a little dedication with one eye on the clock. they caught you under medication. you could be in for a shock. . thinking up the alibis that everyone's forgotten. just another mummy's boy gone to rotten. they pat some good boys on the back and put some to the rod. but i never thought they'd put me in the.... . goon squad. they've come to look you over and they're giving you the eye. goon squad. they want you to come out to play. you'd better say goodbye",https://genius.com/Elvis-costello-goon-squad-lyrics,0.178,0.78,0.041,0.959,0.5685
Elvis Costello,Senior Service,Armed Forces,1979,"senior service. junior dissatisfaction. it's a breath you took too late. it's a death that's worse than fate. senior service. junior dissatisfaction. though it may be second hand. it's by no means second rate. . i want your neck. i want the seat that you sit at. i want your check. because they told me i would get on. i want to chop off your head and watch it roll into the basket. if you should drop dead tonight, then, they won't have to ask me twice. . senior service. junior dissatisfaction. it's a breath you took too late. it's a death that's worse than fate. senior service. junior dissatisfaction. though it may be second hand. it's by no means second rate. . they took me in the office and they told me very carefully. the way that i could benefit from death and disability. . senior service. junior dissatisfaction. it's a breath you took too late. it's a death that's worse than fate. senior service. junior dissatisfaction. though it may be second hand. it's by no means second rate. . i want your company car. i want your girlfriend and love. i want your place at the bar. because there's always another man. to chop off your head and watch it roll into the basket. if you should drop dead tonight, then, they won't have to ask me twice. . senior service. junior dissatisfaction. it's a breath you took too late. it's a death that's worse than fate. senior service. junior dissatisfaction. though it may be second hand. it's by no means second rate",https://genius.com/Elvis-costello-senior-service-lyrics,0.099,0.649,0.253,0.747,0.423
Elvis Costello,Party Girl,Armed Forces,1979,"they say you're nothing but a party girl. just like a million more all over the world. i know i shouldn't be raising my hopes so high. but i have seen the hungry look in their eyes. they'd settle for anything in disguise of love. seen the party girls look me over. seen 'em leaving when the party's over. . they can't touch me now. you say you don't mind. we're so hard to find. i could give you anything but time. . give it just one more try. give it a chance. starts like fascination. ends up like a trance. . oh, you'll never be the guilty party girl. maybe someday, we can go hiding from this world. maybe i'll never get over the change in style. but i don't want to lock you up and say you're mine. don't want to lose you or say goodbye. i'm the guilty party and i want my slice. but i know you've got me and i'm in a grip-like vise. . they can't touch me now. you say you don't mind. we're so hard to find. i could give you anything. i would give you anything. i can give you anything but time. . give you anything but time...",https://genius.com/Elvis-costello-party-girl-lyrics,0.154,0.734,0.112,0.888,0.521
Elvis Costello,Big Boys,Armed Forces,1979,"i am starting to function. in the usual way. everything is so provocative. very, very temporary. . i shall walk (i shall walk). out of this place (out of this place). i shall walk out on you. 'cause you go silly. if she's willing. trying so hard to be like the big boys. . so you take her to the pictures. trying to become a fixture. inch by inch, trying to reach her. all the way through the second feature. worrying about your physical fitness. tell me how you got this sickness. . i was caught in the suction. by a face like a truncheon. i was down upon one knee. stroking her vanity. i was stuck on a hammerhead. i came alive and left for dead. as my face returned to red. choking on my pride and pity. . we can talk (we can talk). until your face is blue ('til your face is blue). we can talk but she'll get to you. after you've been loved and hated. by the ones you've watched and waited. found that they were overrated. . she'll be the one - when the party's over. she'll be the one - when the girls have gone home. she'll be the one - that you'll wish you'd held onto. she'll be the one - but it's too late for you to. she'll be the one - who knows all your history. she'll be the one - so you can cross her off your list. . and you try so hard. and you try so hard. and you try so hard to be like the big boys",https://genius.com/Elvis-costello-big-boys-lyrics,0.083,0.826,0.091,0.909,0.496
Elvis Costello,Chemistry Class,Armed Forces,1979,"she throws back her hair and she shows you her mouth. the breath that i waste trying to ruin your life. beauty's on a budget but you take it on the chin. 'cause you have to do your duty, taking orders from the kingpin. . you've got a chemistry class; i want a piece of your mind. you don't know what you started when you mixed it up with mine. are you ready for the final solution?. oh, oh. . chopped you up in butcher's school. threw you out of the academy of garbage. you'll be a joker all your life. a student at the comedy college. people-pleasing people pleasing people like you. you've been around so long but you still don't know what to do. . you've got a chemistry class; i want a piece of your mind. you don't know what you started when you mixed it up with mine. are you ready for the final solution?. oh, oh. . sparks are flying from electrical pylons. snakes and ladders running up and down her nylons. ready to experiment, you're ready to be burned. if it wasn't for some accidents then some would never, ever learn. . you've got a chemistry class; i want a piece of your mind. you don't know what you started when you mixed it up with mine. are you ready for the final solution?. oh, oh",https://genius.com/Elvis-costello-chemistry-class-lyrics,0.152,0.83,0.018,0.982,0.567
