Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Silver Jews,Buckingham Rabbit,American Water,1998,"back then, i had a buckingham rabbit. i'd been lonely since she found christ. now is the time to depend on the law. the nights of my professional life. it's the nights of my professional life. i was living in a very young city. grand piano, great lakes, goodbye. if you ask me my name, it's high-low-jack in the game. i can track a single bee to the hive. every single game was a blowout. and the nascar blurred into porn. scenic this, scenic that, don't fall for the traps. of a man who was never born. a man who was never born. so the rent became whiskey. and then my life became risky. and so the rent became whiskey, whiskey. shattered dogs on the rocks. at the back of the bar, there's a couch. where the lonely people go and lie. they talk to the honky tonk psychiatrist. into the wee hours of the night. into the wee hours of the night. the factory's on muscle relaxers. the pine perfume of hilltown floors. the lover, the thinker, the talker, the singer. won't be lucid for her anymore. they won't be lucid for her anymore. and so the rent became whiskey. and then my life became risky. and so the rent became whiskey, whiskey. shattered dogs on the rocks, shattered dogs on the rocks. when you know how i feel, i feel better. when you're fifteen, you wanna look poor. you do unto others and run like a mother. i don't wanna look poor anymore. no, i don't wanna look poor anymore. jesus in a runaway shelter. said, ""the deaf have pictures of you"". from the digital fountains to the analog mountains. let the mirror express the room. let the mirror express the room",https://genius.com/Silver-jews-buckingham-rabbit-lyrics,0.061,0.844,0.095,0.905,0.483
Silver Jews,Room Games and Diamond Rain,Bright Flight,2001,"i'm gonna love you for a hundred years. through suffering and celebration, dear. 'cause only you can make my lies come true. you can make lies real. and you can make me feel. like drinking wine in the shade all afternoon. you keep finding and reminding me. that you only can be kind to me. when you got with me and started dreaming my dreams. but, darling, there's a gun in the garland. and you need to know. that the dream is not all dream. room games and diamond rain. it's a fox hunt. it's an f-stop. it's a ten acre wood. outbound on a western train. it costs a quarter, man. out on the border land. i can dance real good. real good. a freight train rattles a chandelier. and if we're like plug-in reindeer. whose cords can't stretch far enough to fly. we're gonna take a ride in the dirt. we're gonna die till it doesn't hurt. then they can bury us side by side. room games and diamond rain. it's a fox hunt. it's an f-stop. it's a ten acre wood. outbound on a western train. it costs a quarter, man. out on the border land. i can dance real good. real good",https://genius.com/Silver-jews-room-games-and-diamond-rain-lyrics,0.215,0.711,0.074,0.926,0.5705
Silver Jews,Let's Not and Say We Did,Bright Flight,2001,"let's go hunting blackbirds. let's throw snowballs from the bridge. fireplace burns backwards. let's not and say we did. there's a trapdoor in the country. where we can disappear. these giant evergreens. are promise revines. let's walk down the glassy top of a frozen pasture dream. our minds can dream like soda machines. and that's exactly what we did. let's ride down the ridge. to the military bridge. you can't be against forever. let's not and say we did. there's a party in the country. where we can disappear. dig if you will. a picture of you, girl. finding the fiercest way to live. we could ride all day in a one horse open sleigh. and that's exactly what we did. and that's exactly what we did",https://genius.com/Silver-jews-lets-not-and-say-we-did-lyrics,0.101,0.87,0.029,0.971,0.536
Silver Jews,Horseleg Swastikas,Bright Flight,2001,i'm drunk on a couch in nashville. in a duplex near the reservoir. and every single thought is like a punch in the face. i'm like a rabbit freezing on a star. on the wrong side of sunday morning. shattered in the terrible light. working for a bankrupt circus. on the wrong side of saturday night. and i wanna be like water if i can. 'cause water doesn't give a damn. water doesn't give a damn. chased by a floating hatchet. you can't just shoot your way out and go. i could tell you things about this wallpaper. that you'd never ever want to know. but there's an altar in the valley. for the things in themselves as they are. and the triumph of the obstacle. and horseleg swastikas. i wanna take a ride on the back of a sunbird. up into the highest number. up into the highest number. and i wanna be like water if i can. 'cause water doesn't give a damn. water doesn't give a damn,https://genius.com/Silver-jews-horseleg-swastikas-lyrics,0.15,0.748,0.102,0.898,0.524
Silver Jews,I Remember Me,Bright Flight,2001,"he almost walked into a wall. oh, man, she was a sight to see. and at the party down the hall. he said, ""you are the highest apple in the tree"". out the window, in the harbor, he saw a little ship. the moon was worn just slightly on the right. and they slow danced so the needle wouldn't skip. until the room was filled with light. and i remember you. and i remember me. the sunshine walking inside you. and the man you could see in me. so i remember me. and i remember you. so many beautiful days in a row now. and the nights were perfect, too. hand in hand down a waterslide in chattanooga. they did not hide from love, you see. a winter's plane flight to aruba. where he threw a boombox into the sea. one day, they were cutting flowers for something to do. on the bank of the road 'neath the cotton woods. and he turned to her to ask if she'd marry him. when a runaway truck hit him where he stood. so i remember you. and i remember you. and i remember you. and i remember me. and i remember me. a blackhawk nailed to the sky. and the tape hiss from the trees. everybody said she needed to move on. that he was all but lost, so deep was his coma. when he finally came to, the girl he loved was long gone. she'd married a banker and gone to oklahoma. he bought a little land with the money from the settlement. and even bought the truck that had hit him that day. he touched the part where the metal was bent. and if you were there, you wouldn't hear him say. i remember her. and i remember him. i remember them. i remember then. i'm just remembering. i'm just remembering. just remembering. i'm just remembering",https://genius.com/Silver-jews-i-remember-me-lyrics,0.068,0.906,0.026,0.974,0.521
Silver Jews,Friday Night Fever,Bright Flight,2001,"i love the sound of a jukebox playing. so i sit here while she's staying home. watching dallas on tv. i love the taste of whiskey straight. the strongest thing she ever takes. is a sip from a small glass of chablis. i've got that friday night fever. sometimes a man just needs a breather. she knows i love her and i need her. and i'm no cheater. i've just got that friday night fever. she wouldn't change me if she could. i wouldn't change her, she's too good. sometimes a man just needs a change of pace. i've heard all those come-on lines. but i go home at closing time. i know no one could ever take her place. i've got that friday night fever. sometimes a man just needs a breather. she knows i love her and i need her. and i'm no cheater. i've just got that friday night fever",https://genius.com/Silver-jews-friday-night-fever-lyrics,0.131,0.778,0.091,0.909,0.52
Silver Jews,Slow Education,Bright Flight,2001,"when god was young. he made the wind and the sun. and since then. it's been a slow education. and you got that one idea again. the one about dying. oh, oh, oh, i'm lightning. oh, oh, oh, i'm rain. oh, oh, oh, it's frightening. i'm not the same. i'm not the same. i'm not the same. there's a screen door banging in the wind. remember you wanted to be like george washington back then. everybody going down on themselves. no pardon me's or fair thee well's in the end. and you got that one idea again. the one about dying. oh, oh, oh, i'm lightning. oh, oh, oh, i'm rain. oh, oh, oh, it's frightening. i'm not the same. i'm not the same. i'm not the same",https://genius.com/Silver-jews-slow-education-lyrics,0.067,0.87,0.063,0.937,0.502
Silver Jews,Death of an Heir of Sorrows,Bright Flight,2001,"i wish i lived in the power and light. i wish it wasn't saturday night. 'cause i can't raise hell. no, i can't raise hell for two. i wish i had a thousand bucks. i wish i was the royal trux. but mostly i wish. i wish i was with you. when i was summoned to the phone. i knew in my bones that you had died alone. we'd never been promised there will be a tomorrow. so let's just call it the death of an heir of sorrows. the death of an heir of sorrows. i have not avoided certainty. it has always just eluded me. i wish i knew. i wish i knew for true. i wish i had a rhinestone suit. i wish i had a new pair of boots. but mostly i wish. i wish i was with you. we'd never been promised there will be a tomorrow. so let's just call it the death of an heir of sorrows. the death of an heir of sorrows",https://genius.com/Silver-jews-death-of-an-heir-of-sorrows-lyrics,0.232,0.529,0.24,0.76,0.496
Silver Jews,Tennessee,Bright Flight,2001,"i saw the river playing in the valley. rushing 'round a bend and skipping stones. i saw the meadow wobble in the moonlight. i've come to get my girl and take her home. . her doorbell plays a bar of stephen foster. her sister never left and look what it cost her. we're gonna live in nashville and i'll make a career. out of writing sad songs and gettin' paid by the tear. . marry me and leave kentucky. come to tennessee. 'cause you're the only ten i see. you're the only ten i see. . i've looked through offices and honky-tonks. for men man enough to be. mister, misses tennessee. mister, misses tennessee. . punk rock died when the first kid said. ""punk's not dead, punk's not dead"". you know louisville is death, we've got to up and move. because the dead do not improve. . goodbye users and suckers and steady bad luckers. we're off to the land of club soda unbridled. we're off to the land of hot middle-aged women. off to the land whose blood runneth orange. . marry me and leave kentucky. and come to tennessee. 'cause you're the only ten i see. you're the only ten i see. . i've looked through offices and honky-tonks. for men man enough to be. mister, misses tennessee. mister, misses tennessee",https://genius.com/Silver-jews-tennessee-lyrics,0.046,0.825,0.129,0.871,0.4585
Silver Jews,Time Will Break the World,Bright Flight,2001,"the sun and the shutters and the sun shattered hair. the butler hesitates at the top of the stairs. a kitten from great britain sleeps behind the drapes. an old silver bowl filled with apples and grapes. it's so very cold in the mansion after sunset. the snow is blowing through the baseboard outlets. and i have no idea what drives you, mister. tanning beds explode with rich women inside. all my poor, hungry children. all my poor, hungry children. all my poor, hungry children. time will break the world. time will break the world. time will break the world. the snow falls down so beautiful and stupid. for the black silhoutte of abraham lincoln trees. the sky's low and grey like a japanese table. and my horse's legs look like four brown shotguns. the icicles are dripping like the whole house is weeping. on an evil little car with gull-wing doors. and i have no idea what drives you, mister. but i've killed you in my mind so many times before. all my poor, hungry children. all my poor, hungry children. all my poor, hungry children. time will break the world. time will break the world. time will break the world",https://genius.com/Silver-jews-time-will-break-the-world-lyrics,0.068,0.758,0.175,0.825,0.4465
Silver Jews,My Pillow Is the Threshold,"Lookout Mountain, Lookout Sea",2008,"i take decaf coffee. two sugars and one cream. i don't see the use in staying up just to watch tv. i unplug all the neon. turn the ringer off the phone. throw my thoughts like tomahawks. into this world which i disown. because the pillow that i dream on. is the threshold of a kingdom. is the threshold of a world where i'm with you. it's a dark and snowy secret. and it has to do with heaven. and what looks like sleep is really hot pursuit. i hold your picture in my mind. it makes me warm when i am cold. gets me up and it makes me walk. it makes me question what i'm told. somewhere in a foggy atlas. lookout mountain, lookout sea. first life takes time, then time takes life. now the next move's up to me. because the pillow that i dream on. leads to some fantastic glory. it's the threshold of a world i can't ignore. like time unspoiled from heaven. did you find me sleeping in your doorway?. now i'm here for good. i won't leave you anymore",https://genius.com/Silver-jews-my-pillow-is-the-threshold-lyrics,0.174,0.826,0,1,0.587
Silver Jews,Candy Jail,"Lookout Mountain, Lookout Sea",2008,"pain works on a sliding scale. so does pleasure in a candy jail. true love doesn't come around anymore than fate allows. on a monday in fort lauderdale. i came all this way to see your grave. to see your life as writ in paraphrase. ""i have tried thee,"" it is written, ""in the furnace of affliction"". this is what you couldn't face. life in a candy jail. with peppermint bars. peanut-brittle bunk beds. and marshmallow walls. where the guards are gracious. and the grounds are grand. and the warden keeps the data on your favorite brands. jelly beans and cookie dough. country restroom on the radio. i got a number on my name. it's hard to rise above the shame. i'm a branded man made in the mold. these terms engulf the waking mind. like cherry, grape and lemon-lime. like candy corn and licorice. like bubble-gum and swedish fish. it happens to me all the time. living in a candy jail. with peppermint bars. peanut-brittle bunk beds. and marshmallow walls. where the guards are gracious. and the grounds are grand. and the warden really listens. and he understands",https://genius.com/Silver-jews-candy-jail-lyrics,0.171,0.78,0.049,0.951,0.561
Silver Jews,Party Barge,"Lookout Mountain, Lookout Sea",2008,"father drove a steamroller. momma was a crossing guard. she got rolled when he got steamed. and i got left in charge. living in a little town with my pedigree in shards. i chopped down a weeping willow tree. and built this party barge. ports of call, dayglo bait. why not see a legend while it's still being made?. things get kind of squirrelly when you're sleeping in the park. jam too far propagating in the night. my colleagues and associates have kicked out all the lights. like i said, they say, nothing stops a party barge. ""this is lake directory, calling party barge. i'm on the phone with pump control, they say you are at large. send us your coordinates, we'll send a saint bernard"". think it's kind of squirrelly when you're sleeping in the park. chicken-fried pigeon in a sonny james sauce. satan's jeweled lobster has your wife in its claws. like i said, they say, nothing stops a party barge. ""send us your coordinates, i'll send a saint bernard. send us your coordinates, i'll send a saint bernard. send us your coordinates, i'll send a saint bernard. this is lake directory, calling party barge""",https://genius.com/Silver-jews-party-barge-lyrics,0.119,0.866,0.015,0.985,0.552
Silver Jews,"Aloysius, Bluegrass Drummer","Lookout Mountain, Lookout Sea",2008,"aloysius was a bluegrass drummer. he was just a normal kid. bloomin', trippin', flowin' under. just as i once did. at a 24-hour restaurant. open to the end of time. he was washing dishes there. when he met brick butterfly. she was a no wave singer for a country act. working outta region ten. she was all strung out on hard street fat. but he didn't know it then. first a look, then a spark. sound of velcro in the dark. his heart is spinning like a bicycle wheel. she and he laid the stems down flat. in the middle of a field. brick butterfly had a history. of sleeping with the kitchen staff. she was a hardcore gobbler. and a longtime guzzler of hydrogenated crap. suet, tallow, liquid squeals. great mounds of plastic lard. that's what she got the lad to steal. on the night that he got fired. aloysius woke at five a.m. the hungry girl was gone. there was blood in the bedding. forks in the ceiling. and bones all over the lawn. like any strong young poet would. he packed his bags for region ten. i guess now i know him less. than i ever knew him then. yes, i guess i know him even less. than i ever knew him then",https://genius.com/Silver-jews-aloysius-bluegrass-drummer-lyrics,0.1,0.831,0.069,0.931,0.5155
Silver Jews,We Could Be Looking for the Same Thing,"Lookout Mountain, Lookout Sea",2008,"way, way out past where the sidewalks disappear. and up through bright blue blocks of sky. where the days turn to weeks in the months of the year. and we're together, you and i. we could be looking for the same thing. if you're looking for someone. we could belong to each other. if you're not seeing anyone. i hope i don't come across as a coyote in your eyes. but i been around some and i've seen. enough to know we could both spend happy lives. inside the days of you and me. we could be looking for the same thing. if you're looking for someone. we could belong to each other. if you're not seeing anyone",https://genius.com/Silver-jews-we-could-be-looking-for-the-same-thing-lyrics,0.058,0.904,0.038,0.962,0.51
Silver Jews,San Francisco B.C.,"Lookout Mountain, Lookout Sea",2008,"old san francisco, san francisco b.c. i lived with my true love and she lived with me. ""romance is the douche of the bourgeoisie"". was the very first thing she imparted to me. we had sarcastic hair, we used lewd pseudonyms. we got a lot of stares on the street back then. since her dad, a local barber, had been beaten to death. she had become a vocal martyr in the vegan press. the cops had failed, they couldn't catch a bus. they were looking for a male with a bad hair cut. enter tumbleweed, exit love. and our affaire d'amour was set on self-destruct. she said, ""you don't make enough to provide for me"". i said, ""what about the stuff that we quote believe?"". she said, ""i left that on the sands of history. i've found a new man to take care of me. he dresses for success and emergency. and he moves a lot of concrete on the qvc"". middle-aged and deadly, like a cobra in the shade. sat in the midst of the smoke that he made. his name was mr. games and he owned the place. it was a lonely bar and grill in the lower haight. he had a jeweler's hands and a blurry face. he knew i needed a chance so he gave me a break. ""if i hire you now, can you start today?. i got a high-rise job down by the bay. just a couple of rocks and some firearms. there's not many locks and just one alarm. my step-son gene will pick you up and drive. try to be his friend, he's got a friendly side"". doll-house lightning and the next thing i knew. we were back at our point of rendezvous. i was in the possession of burglary tools. children's fur coats and diamonds and jewels. gene's talking about insignificant shit. just like the crooks in the movies when they do that bit. he said the power of metal will never be harnessed. i thought the wages of metal should be heavily garnished. we were waitin' for his dad to meet us there. gene took off his hat and i noticed his hair. it was neatly trimmed but a patch was bare. i knew it wasn't new wave, it was human error. before i knew what i said, i said ""killer cut"". i watched him silently puttin' out a cigarette butt. then he came at me with some fist cuisine. i had to duck aside and that was bad for gene. 'cause when he went by me he tripped and fell. through the glass coffee table at the wong hotel. right there and then, mr. games walked in. with my ex-true love on his gamy limb. so her dad's killer's dad was her new beau. and games had a wife, whatta you know?. she got real real quiet till we chucked the kid. then she went her way and i went his. old san francisco, san francisco b.c",https://genius.com/Silver-jews-san-francisco-bc-lyrics,0.065,0.855,0.08,0.92,0.4925
Silver Jews,What Is Not But Could Be If,"Lookout Mountain, Lookout Sea",2008,what is not but could be if. what could appear in the morning mist. with all associated risk. what is not but could be if. what was not but could have been. was my obsession way back when. now i just remember this. what is not but could be if. what is not but could be if. we could be crossing this abridged abyss. into beginning. when failure's got you in its grasp. and you're reaching for your very last. it's just beginning. one has lived life carelessly. if he or she has failed to see. that the truth is not alive or dead. the truth is struggling to be said. so how do we get out of this?. family shadows all of this. through what is not but could be if. with all associated risk. what is not but could be if. we could be crossing this abridged abyss. into beginning. when failure's got you in its grasp. and you're reaching for your very last. it's just beginning,https://genius.com/Silver-jews-what-is-not-but-could-be-if-lyrics,0.078,0.809,0.113,0.887,0.4825
Silver Jews,Suffering Jukebox,"Lookout Mountain, Lookout Sea",2008,"cranes on the downtown skyline. is a sight to see for some. it ought to make a few reputations. in the cult of number one. while these seconds turn these minutes. into hours of the day. while these doubles drive the dollars. and the light of day away. suffering jukebox. such a sad machine. you're all filled up with what other people mean. and they never seem to turn you up loud. got a lot of chatterboxes in this crowd. suffering jukebox. in a happy town. you're over in the corner breakin' down. they always seem to keep you way down low. the people in this town don't want to know. well, i guess all that mad misery. must make it seem true to you. but money lights your world up. you're trapped, what can you do?. you got tennessee tendencies. and chemical dependencies. you make the same old jokes. and malaprops on cue. suffering jukebox. such a sad machine. you're all filled up with what other people mean. hardship, damnation and guilt. make you wonder why you were even built. suffering jukebox. in a happy town. you're over in the corner breaking down. they always seem to keep you way down low. the people in this town don't want to know",https://genius.com/Silver-jews-suffering-jukebox-lyrics,0.06,0.758,0.182,0.818,0.439
Silver Jews,"Strange Victory, Strange Defeat","Lookout Mountain, Lookout Sea",2008,"""in other words, don't flinch, don't foul, and hit the line hard"". squirrels imported from connecticut. just in time for fall. how much fun is a lot more fun?. not much fun at all. what's with all the handsome grandsons. in these rock band magazines?. what have they done with the fat ones?. the bald and the goateed?. strange victory. strange victory. strange victory. strange defeat. tale is told of a band of squirrels. who lived in defiance of defeat. they woke up in a nightmare world. of craven mediocrity. they said, ""we're coming out of the black patch. we're coming out of the pocket. we're calling into question. such virtue gone to seed"". strange victory. strange victory. strange victory. strange defeat. strange victory. strange victory. strange victory. strange defeat",https://genius.com/Silver-jews-strange-victory-strange-defeat-lyrics,0.082,0.686,0.232,0.768,0.425
Silver Jews,Open Field,"Lookout Mountain, Lookout Sea",2008,open field with a window. open field with a window. open field with no child. open field with no child. open field. open field,https://genius.com/Silver-jews-open-field-lyrics,0,0.82,0.18,0.82,0.41
Purple Mountains,I Loved Being My Mother's Son,Purple Mountains,2019,"way back when it first begun. starting when i first was young. through all the years that were to come. i loved being my mother's son. . yeah, i loved being my mother's son. i loved her so because. she was so good and kind to me. she was, she was, she was. . she helped me walk, she watched me run. she got where i was coming from. and when i couldn't count my friends on a single thumb. i loved her to the maximum. . yeah, i loved being my mother's son. i loved her so because. she was so kind and genuine. she was, she was, she was. . she was, she was, she was. she was, she was, she was. she was, she was, she was. she was, she was, she was. . when she was gone, i was overcome. the simple fact left me stunned. i wasn't done being my mother's son. only now am i seeing that being's done. . yeah, i loved being my mother's son. i loved her so because. she was my faithful guardian. she was, she was, she was. . she was, she was, she was. she was, she was, she was. she was, she was, she was. she was, she was, she was. . (she was, she was, she was). (she was, she was, she was). (she was, she was, she was). (she was, she was, she was)",https://genius.com/Purple-mountains-i-loved-being-my-mothers-son-lyrics,0.203,0.781,0.016,0.984,0.5935
