Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Tom Waits,Everything You Can Think,Alice,2001,everything you can think of is true. before the ocean was blue. we were lost in a flood. run red with your blood. nigerian skeleton crew. everything you can think of is true. the dish ran away with a spoon. dig deep in your heart for that little red glow. we're decomposing as we go. everything you can think of is true. and fishes make wishes on you. we're fighting our way up dreamland's spine. with red flamingos and expensive wine. everything you can think of is true. the baby's asleep in your shoe. your teeth are buildings with yellow doors. your eyes are fish on a creamy shore,https://genius.com/Tom-waits-everything-you-can-think-lyrics,0.11,0.849,0.041,0.959,0.5345
Tom Waits,Reeperbahn,Alice,2001,"round the curve of the parrot bar. a broken-down old movie star. hustling and easterner. bringing out the beast in her. a high dive in a swimming pool. filled with needles and with fools. the memories are short but the tales are long. down there on the reeperbahn. they called her rosie when she was a girl. for her bright red cheeks and her strawberry curls. when she would laugh the river would run. she said she'd become a comedian. oh what a pity, oh what a shame. when she said come calling, nobody came. now her bright red cheeks are painted on. and she's laughing her head off in the reeperbahn. now little hans was always strange. wearing women's under things. his father beat him but he wouldn't change. he ran off with a man one day. now his lingerie is all the rage. in the black on every page. his father proudly calls his name. down there in the reeperbahn. now if you've lost your inheritance. and all you've left is common sense. and you're not too picky about the crowd you keep. or the mattress where you sleep. behind every window, behind every door. the apple is gone but there's always the core. the seeds will sprout up right through the floor. down there in the reeperbahn. down there in the reeperbahn",https://genius.com/Tom-waits-reeperbahn-lyrics,0.101,0.822,0.077,0.923,0.512
Tom Waits,Barcarolle,Alice,2001,a cloud lets go of the moon. her ribbons are all out of tune. she's skating on the ice in a glass. and in the hands of a man. that she kissed on a train. the children have all gone into town. to get candy and we are. alone in the house here. and your eyes fall down on me. and i belong only to you. the water is filling my shoes. in the wine of my heart there's a stone. in a well made of bone that you bring to the pond. and i'm here in your pocket. and curled up in a dollar. and the chain from your watch. around my neck. and i'll stay right here till it's time. the girls all knit in the shade. before the baby is made. the branches bend down to the ground. here to swing on. and i'm lost in the blond summer grass. and the train whistle blows. and the carnival goes. till there's only the tickets and crows. but the grass will all grow back. and the branches spell alice. and i belong to you,https://genius.com/Tom-waits-barcarolle-lyrics,0.019,0.964,0.018,0.982,0.5005
Tom Waits,Hell Broke Luce,Bad As Me,2011,"i had a good home but i left. i had a good home but i left, right, left. that big fucking bomb made me deaf, deaf. a humvee mechanic put his kevlar on wrong. i guarantee you'll meet up with a suicide bomb. and hell broke luce. hell broke luce. . big fucking ditches in the middle of the road. you pay a hundred dollars just for fillin' in the hole. listen to the general every goddamn word. how many ways can you polish up a turd. and left, right, left, left, right. left, right. hell broke luce. hell broke luce. hell broke luce. . how is it that the only ones responsible for making this mess. got their sorry asses stapled to a goddamn desk. and hell broke luce. hell broke luce. left, right, left. . what did you do before the war?. i was a chef, i was a chef. what was your name?. it was jeff, jeff. i lost my buddy and i wept, wept. i come down from the meth. so i slept, slept. i had a good home but i left, left. . pantsed at the wind for a joke. i pranced right in with the dope. glanced at her shin, she said nope. left, right, left. nimrod bodfish have you any wool. get me another body bag the body bag's full. and my face was scorched, scorched. i miss my home i miss my porch, porch. left, right, left. can i go home in march? (march). my stanch was a chin full of soap. that rancid dinner with the pope. and left, right, left. . kelly presutto got his thumbs blown off. sergio's developing a real bad cough. sergio's developing a real bad cough. and hell broke luce. hell broke luce. hell broke luce. . boom went his head away. and boom went valerie, huh. what the hell was it that the president said?. give 'em all a beautiful parade instead. and left, right, left. while i was over here i never got to vote. i left my arm in my coat. my mom she died and never wrote. we sat by the fire and ate a goat. just before he died he had a toke. now i'm home and i'm blind. and i'm broke. what is next",https://genius.com/Tom-waits-hell-broke-luce-lyrics,0.046,0.574,0.38,0.62,0.333
Tom Waits,Bad As Me,Bad As Me,2011,you're the head on the spear. you're the nail on the cross. you're the fly in my beer. you're the key that got lost. you're the letter from jesus on the bathroom wall. you're mother superior in only a bra. you're the same kind of bad as me. i'm the hat on the bed. i'm the coffee instead. the fish or cut bait. i'm the detective up late. i'm the blood on the floor. the thunder and the roar. the boat that won't sink. i just won't sleep a wink. you're the same kind of bad as me. no good you say. well that's good enough for me. you're the wreath that caught fire. you're the preach to the choir. you bite down on the sheet. but your teeth have been wired. you skid in the rain. you're trying to shift. you're grinding the gears. you're trying to shift. and you're the same kind of bad as me. they told me you were no good. i know you'll take care of all my needs. you're the same kind of bad as me. i'm the mattress in the back. i'm the old gunnysack. i'm the one with the gun. most likely to run. i'm the car in the weeds. if you cut me i'll bleed. you're the same kind of bad as me. you're the same kind of bad as me,https://genius.com/Tom-waits-bad-as-me-lyrics,0.06,0.786,0.154,0.846,0.453
Tom Waits,Chicago,Bad As Me,2011,the seeds are planted here. but they won't grow. we won't have to say goodbye. if we all go. maybe things will be better in chicago. to leave all we've ever known. for a place we've never seen. maybe things will be better in chicago. well it's brave for us to stay. even braver to go. wherever she goes i go. maybe things will be better in chicago. what we need the lord will give us. all we want we carry with us. you know where i can be found. where the rainbow hits the ground. i'm not alone. i'm not afraid. this bird has flown from his cage. there's so much magic we have known. on this sapphire we call home. with my coat and my hat. i say goodbye to all that. maybe things will be better in chicago. maybe things will be better in chicago,https://genius.com/Tom-waits-chicago-lyrics,0.205,0.787,0.008,0.992,0.5985
Tom Waits,New Year's Eve,Bad As Me,2011,"the door was open, i was seething. your mother burst in, it was freezing. she said it looks like it's trying to rain. i was lost, i felt seasick. you convinced me that he'd left. you said keep talking but don't use any names. i scolded your driver and your brother. we are old enough to know how long you've been hooked. and we've all been through the war. and each time you score. someone gets hauled and handcuffed and booked. it felt like four in the morning. what sounded like fireworks. turned out to be just what it was. the stars looked like diamonds. then came the sirens. and everyone started to cuss. all the noise was disturbing. and i couldn't find irving. it was like two stations on at the same time. and then i hid your car keys. and i made black coffee. and i dumped out the rest of the rum. nick and socorro broke up. and candice wouldn't shut up. fin he recorded the whole thing. ray, he said damn you. and someone broke my camera. and it was new year's. and we all started to sing. should auld acquaintance be forgot and never brought to mind. should auld acquaintance be forgot for the sake of auld lang syne. i was leaving in the morning with charles for las vegas. and i didn't plan to come back. i had only a few things. two hundred dollars. and my records in a brown paper sack. i ran out on sheila. everything's in storage. calvin's right i should go back to driving truck. should auld acquaintance be forgot and never brought to mind. should auld acquaintance be forgot for the sake of auld lang syne",https://genius.com/Tom-waits-new-years-eve-lyrics,0.055,0.851,0.095,0.905,0.48
Tom Waits,After You Die,Bad As Me,2011,like a tin can feeding. like a skinned hand bleeding. like a tramp choir crying. like a camp fire dying. like a big dog breeding. like a pig hog feeding. like a top hat tipping. like a dropped rat skipping. like a tin horn glowing. like a gin storm blowing. like a neck tie flapping. like a rich guy clapping. like a big fool crawling. like a rig tool falling. like a back door squeaking. like a crack whore tweaking. what is it like?. what is it like after we die?. like a string that's broken. like a thing that's smoking. like a blue flame burning. like a new brain learning. like more cold coffee. like a poor old softie. like a declining graveyard. like a shining brave star. like a child that's fainting. like a wild ass painting. what is it like?. what is it like after we die?,https://genius.com/Tom-waits-after-you-die-lyrics,0.422,0.417,0.161,0.839,0.6305
Tom Waits,Raised Right Men,Bad As Me,2011,there ain't enough raised right men. it takes a raised right man to keep a happy hen. i said there ain't enough raised right men. heavens to murgatroid. miners to coal. a good women can make a diamond out of a measly lump of coal. you need the patience of a glacier. if you can wait that long. open up his window and admit it that you're wrong. they're ain't enough raised right men. it takes raised right men to keep a happy hen. mackey debiasi. was a complicated man. he quarreled with his woman. and she quarreled with her man. his head was just too thick. so she knocked out a tooth. he's that lonely man on the turnpike in the. toll takers booth. they're ain't enough raised right men. gunplay maxwell and. flat nose george. ice pick ed newcomb. on a slab in the morgue. flat nose looked at gunplay. and they all looked at me. with a good woman's love we. could have saved all three. and there ain't enough raised right men. it takes raised right men to keep a happy hen. there ain't enough raised right men,https://genius.com/Tom-waits-raised-right-men-lyrics,0.151,0.821,0.028,0.972,0.5615
Tom Waits,Kiss Me,Bad As Me,2011,the fire's dying out. all the embers have been spent. outside on the street. lovers hide in the shadows. you look at me. i look at you. there's only one thing. i want you to do. kiss me. i want you to kiss me. like a stranger once again. kiss me like a stranger once again. i want to believe that our love's a mystery. i want to believe that our love's a sin. i want you to kiss me like a stranger once again. you wear the same kind of perfume. you wore when we met. i suppose there's something comforting in knowing what to expect. but when you brushed up against me. before i knew your name. everything was thrilling. because nothing was the same. i want you to kiss me. i want you to kiss me. like a stranger once again. kiss me like a stranger once again. i want to believe our loves a mystery. i want to believe our loves a sin. oh will you kiss me like a stranger once again. i want you to kiss me like a stranger. kiss me like a stranger once again,https://genius.com/Tom-waits-kiss-me-lyrics,0.37,0.592,0.038,0.962,0.666
Tom Waits,Talking at the Same Time,Bad As Me,2011,"get a job, save your money, listen to jane. everybody knows umbrellas cost more in the rain. all the news is bad. is there any other kind?. and everybody's talking at the same time. and everybody's talking at the same time. well it's hard times for some. for others it's sweet. someone makes money when there's blood in the street. don't take any lip. stay in line. everybody's talking at the same time. well the dog is in the kitchen. and the war drags on. the trees wait by the freeway. all the moneys all gone. well she told me she would leave me. i ignored all the signs. and now everybody's talking at the same time. everybody's talking at the same time. ain't no one coming to pull you from the mud. you gotta build your nest high enough to ride out the flood. i know you're leaving and there's no more next time. everybody's talking at the same time. a tiny boy sat and he played in the sand. he made a sword from a stick. and a gun from his hand. well we bailed out all the millionaires. they've got the fruit. we've got the rind. and everybody's talking at the same time. everybody's talking at the same time",https://genius.com/Tom-waits-talking-at-the-same-time-lyrics,0.093,0.816,0.091,0.909,0.501
Tom Waits,Pay Me,Bad As Me,2011,they pay me not to come home. keeping me stoned. i won't run away. they say it's easy to get. stuck in this town. just like joan. you know i gave it all up for the stage. they fill my cup up in the cage. it's nobody's business but mine when i'm low. to hold yourself up is not a crime here you know. at the end of the world. and i kick my foot at the lights. and i breathe it in all night. there's a light on a canvas tree. money from home supporting me. they pay me not to come home. i won't eat crow. i'll stay away. and though all roads will not lead you home my girl. all roads lead to the end of the world. and i sewed a little luck up in the hem of my gown. the only way down from the gallows is to swing. and i'll wear boots instead of high heels. and the next stage that i am on it will have wheels,https://genius.com/Tom-waits-pay-me-lyrics,0.085,0.876,0.04,0.96,0.5225
Tom Waits,Last Leaf,Bad As Me,2011,i'm the last leaf on the tree. the autumn took the rest. but they won't take me. i'm the last leaf on the tree. when the autumn wind blows. they're already gone. they flutter to the ground. cause they can't hang on. there's nothing in the world. that i ain't seen. i greet all the new ones that are coming in green. i'm the last leaf on the tree. the autumn took the rest but they won't take me. i'm the last leaf on the tree. they say i got staying power. here on the tree. but i've been here since eisenhower. and i've out lived even he. i'm the last leaf on the tree. the autumn took the rest but they won't take me. i'm the last leaf on the tree. i fight off the snow. i fight off the hail. nothing makes me go. i'm like some vestigial tail. i'll be here through eternity. if you want to know how long. if they cut down this tree. i'll show up in a song. i'm the last leaf on the tree. the autumn took the rest but they won't take me. i'm the last leaf on the tree. i'm the last leaf on the tree. i'm the last leaf on the tree,https://genius.com/Tom-waits-last-leaf-lyrics,0.042,0.915,0.043,0.957,0.4995
Tom Waits,Satisfied,Bad As Me,2011,"when i'm gone. when i'm gone. roll my vertebrae out like dice. let my skull be a home for the mice. let me bleach like the bones on a beach. i'll be hard like a pit from a peach. now the ground has a branch. now the hound has a ranch. the old tressel's just junk. the edsel is on blocks. the old said so… won't talk. i'm a blimp that's straining, cut'er ties. i'm a moth in training, flutter by. huh…. when i'm gone. when i'm gone. i said i will have satisfaction. i will be satisfied. i said i will be satisfied. when i'm believing: satisfaction. when i'm grieving: satisfaction. when i'm shaking: satisfaction. when i'm praying: satisfaction. when i'm staying: satisfaction. when i'm carousing. when i'm a thousand. i said i will have satisfaction. i will be satisfied. before i'm gone. before i'm gone. i will have satisfaction. i will be satisfied. i will have satisfaction. i will be satisfied. now mr. jagger and mr. richards. i will scratch where i've been itching. now mr. jagger and mr. richards. i will scratch where i've been itching. before i'm gone. before i'm gone. before i'm gone. before i'm gone. let me go back into the barrel. let the bullet go back into the barrel. let the bullet go back into the barrel. let the bullet go back into the barrel. before i'm gone. before i'm gone. i said i will have satisfaction. let the bullet go back into the barrel. let the bullet go back into the barrel. take a left off the straight and the narrow. let the bullet go back into the barrel. before i'm gone. before i'm gone",https://genius.com/Tom-waits-satisfied-lyrics,0.185,0.78,0.036,0.964,0.5745
Tom Waits,Get Lost,Bad As Me,2011,"i don't want to feel all cooped up. i feel like i'm on a chain. i got my ride all souped up. we're never coming back again. time it don't mean nothing. money means even less. don't bring nothin baby. you're better then all the rest. i wanna go get lost. i wanna go get lost. i wanna go get lost. when you wear that real tight sweater. you know i can't resist. it's been that way forever baby. ever since we kissed. roll down all the windows. turn up wolfman jack. please, please love me tender. ain't nothin wrong with that. let's go get lost. i wanna go get lost. i wanna go get lost. i wanna go get lost. whatever that they told you about me. well all of it's true. you're never gonna be with out me baby. i'm never gonna be without you. top it off, fill it with high test. think about it what cha gonna tell your boss?. and get lost. i just wanna get lost. all night long…",https://genius.com/Tom-waits-get-lost-lyrics,0.12,0.747,0.133,0.867,0.4935
Tom Waits,Back in the Crowd,Bad As Me,2011,if you don't want these arms to hold you. if you don't want these lips to kiss you. if you've found somebody new. put me back in the crowd. put the sun behind the clouds. put me back in the crowd. there's a battle going on. between the blue and the grey. and if you don't want my love. don't make me stay. take back your name. take back these wings. take my picture from the frame. and put me back in the crowd. put the sun behind the cloud. put me back in the crowd. put me back in the crowd. put the sun behind the cloud. put me back in the crowd,https://genius.com/Tom-waits-back-in-the-crowd-lyrics,0.1,0.878,0.022,0.978,0.539
Tom Waits,Face to the Highway,Bad As Me,2011,i'm going away. i'm going away. i'm going away. i'm going away. the cradle wants a baby. kitchen wants a pan. the heart wants a certain kind of lover if it can. ocean wants a sailor. gun wants a hand. money wants a spender. and the road wants a man. i turned my face to the highway. and i turn my back on you. devil wants a sinner. sky wants a bird. table wants the dinner. lips want a word. glass wants the wine. fist wants to hurt. clock wants the time. and the shovel wants to work. i turned my face to the highway. and i turn my back on you. i'm going away. i'm going away. coal wants a miner. soldier takes a stand. the walls of the prison. want a solitary man. the window wants a curtain. the plow wants the land. diamond ring wants to. fit upon the finger. of her hand. i turned my face to the highway. and i turned my back on you. i'm going away. i'm going away. i'm going away,https://genius.com/Tom-waits-face-to-the-highway-lyrics,0.11,0.815,0.075,0.925,0.5175
Tom Waits,Tell Me,Bad As Me,2011,"why plant a seed deep in the ground. why put a stone on a grave in town. tell me, tell me, tell me. tell me why it's so. tell me, tell me, tell me. tell me so i'll know. why does a wedding ring have the hardest stone. why does a little dog bury its bone. so the river will not drown it. so the highway won't take it. and the dust will not cover it. and the sun will not blind it. and the wind won't blow it away. why put a song bird in a cage. why write i love you on every page. tell me why it's so. tell me, tell me, tell me. tell me so i'll know. why does a bird build its nest so high. why hold a baby when a baby cries. so the river will not drown it. so the highway won't take it. and the dust will not cover it. and the sun will not blind it. and the wind won't blow it away. so the river will not drown it. so the highway won't take it. and the dust will not cover it. and the sun will not blind it. and the wind won't blow it away",https://genius.com/Tom-waits-tell-me-lyrics,0.094,0.881,0.025,0.975,0.5345
Tom Waits,Strange Weather,Others,1987,will you take me across the channel. london bridge is falling down. strange a woman tries to save. more than a man will try to drown. and it's the rain that they predicted. it's the forecast every time. the rose has died because you picked it. i believe that brandy's mine. and all over the world. strangers talk only about the weather. all over the world. it's the same. it's the same. and the world is getting flatter. and the sky is falling all around. oh and nothing is the matter. for i'll never cry in town. and a love like ours my dear. is best measured when it's down. and i never buy umbrellas. cause there's always one around. and all over the world. strangers talk only about the weather. all over the world. it's the same. it's the same. and you know that it's the beginning. and you know that it's the end. once again we are strangers. as the fog goes rolling in. and all over the world. strangers talk only about the weather. all over the world. it's the same. it's the same. it's the same,https://genius.com/Tom-waits-strange-weather-lyrics,0.1,0.835,0.065,0.935,0.5175
Tom Waits,Falling Down,Others,1987,i've come 500 miles. just to see your halo. come from st. petersburg. scarlett and me. when i open my eyes. i was blind as can be. when you give a man luck. he must fall in the sea. and she wants you to steal and get caught. for she loves you for all that you are not. when you're falling down. falling down. when you're falling down. falling down falling down. you forget all the roses. don't come around on sunday. she's not gonna choose you. for standing so tall. go on take a swig of that poison. and like it. and now don't ask for silverware. don't ask for nothing. go on and put your ear to the ground. you know you'll be hearing that sound. falling down. you're falling down falling down. falling down falling down. falling down. when you're falling down. falling down falling down. go on down see that wrecking ball. come swing in on her now. everyone knew that hotel was a goner. they broke all the windows. and took all the door knobs. and they hauled it away. in a couple of days. now someone yelled timber. take off your hat. we all look smaller. down here on the ground. when you're falling down. falling down falling down. falling down falling down. falling down. someone's falling down. falling down falling down. falling down falling down. falling down,https://genius.com/Tom-waits-falling-down-lyrics,0.183,0.761,0.055,0.945,0.564
Tom Waits,All the World is Green,Blood Money,2002,i fell into the ocean. when you became my wife. i risked it all against the sea. to have a better life. marie you're the wild blue sky. and men do foolish things. you turn kings into beggars. and beggars into kings. pretend that you owe me nothing. and all the world is green. we can bring back the old days again. and all the world is green. the face forgives the mirror. the worm forgives the plow. the questions begs the answer. can you forgive me somehow?. maybe when our story's over. we'll go where it's always spring. the band is playing our song again. and all the world is green. pretend that you owe me nothing. and all the world is green. we can bring back the old days again. and all the world is green. the moon is yellow silver. oh the things that summer brings. it's a love you'd kill for. and all the world is green. he is balancing a diamond. on a blade of grass. the dew will settle on our grave. when all the world is green,https://genius.com/Tom-waits-all-the-world-is-green-lyrics,0.095,0.834,0.071,0.929,0.512
Tom Waits,God's Away On Business,Blood Money,2002,"i'd sell your heart to the junkman baby. for a buck, for a buck. if you're looking for someone to pull you out of that ditch. you're out of luck, you're out of luck. . ship is sinking. the ship is sinking. the ship is sinking. . there's a leak, there's a leak, in the boiler room. the poor, the lame, the blind. who are the ones that we kept in charge. killers, thieves, and lawyers. . god's away, god's away. god's away on business, business. god's away, god's away. god's away on business, business. . digging up the dead with a shovel and a pick. it's a job, it's a job. bloody moon rising with a plague and a flood. join the mob, join the mob. . it's all over. it's all over. it's all over. . and there's a leak, there's a leak, in the boiler room. the poor, the lame, the blind. who are the ones that we kept in charge?. killers, thieves, and lawyers. . god's away, god's away. god's away on business, business. god's away, god's away. on business, business. . . goddamn there's always such a big temptation. to be good, to be good. there's always free cheddar in a mousetrap, baby. it's a deal, it's a deal. . god's away, god's away. god's away on business, business. god's away, god's away. god's away on business, business. . i narrow my eyes like a coin slot baby. let her ring, let her ring. . god's away, god's away. god's away on business. god's away, god's away. god's away on business, business",https://genius.com/Tom-waits-gods-away-on-business-lyrics,0.077,0.74,0.183,0.817,0.447
Tom Waits,Misery Is the River of the World,Blood Money,2002,the higher that the monkey can climb. the more he shows his tail. call no man happy 'til he dies. there's no milk at the bottom of the pail. god builds a church. the devil builds a chapel. like the thistles that are growing. 'round the trunk of a tree. all the good in the world. you can put inside a thimble. and still have room for you and me. if there's one thing you can say about mankind. there's nothing kind about man. you can drive out nature with a pitchfork. but it always comes roaring back again. misery's the river of the world. misery's the river of the world. misery's the river of the world. for want of a bird. the sky was lost. for want of a nail. a shoe was lost. for want of a life. a knife was lost. for want of a toy. a child was lost. misery's the river of the world. misery's the river of the world. everybody row! everybody row!. misery's the river of the world. misery's the river of the world. everybody row! everybody row!. everybody row!,https://genius.com/Tom-waits-misery-is-the-river-of-the-world-lyrics,0.076,0.817,0.107,0.893,0.4845
Tom Waits,Everything Goes to Hell,Blood Money,2002,"why be sweet, why be careful, why be kind?. a man has only one thing on his mind. why ask politely, why go lightly, why say please?. they only want to get you on your knees. there are a few things i never could believe. a woman when she weeps. a merchant when he swears. a thief who says he'll pay. a lawyer when he cares. a snake when he is sleeping. a drunkard when he prays. i don't believe you go to heaven when you're good. everything goes to hell, anyway.... laissez-faire mi amour, ce la vie. shall i return to shore or swim back out to sea?. the world don't care what a sailor does in town. it's all hanging in the windows by the pound. there are few things i never could believe.... a woman when she weeps. a merchant when he swears. a thief who says he'll pay. a lawyer when he cares. a snake when he is sleeping. a drunkard when he prays. i don't believe you go to heaven when you're good. everything goes to hell, anyway.... i only want to hear your purr and to hear you moan. there is another man who brings the money home. i don't want dishes in the sink. don't ask me what i feel or what i think. there are few things i never could believe...",https://genius.com/Tom-waits-everything-goes-to-hell-lyrics,0.143,0.741,0.115,0.885,0.514
Tom Waits,A Good Man is Hard to Find,Blood Money,2002,"a good man is hard to find. only strangers sleep in my bed. my favorite words are good-bye. and my favorite color is red. i always play russian roulette in my head. it's seventeen black and twenty-nine red. how far from the gutter; how far from the pew. i'll always remember to forget about you. a good man is hard to find. only strangers sleep in my bed. my favorite words are good-bye. and my favorite color is red. a long dead soldier looks out from the frame. no one remembers his war; no one. remembers his name. go out to the meadow; scare off all the crows. it does nothing but rain here, and nothing. will grow. a good man is hard to find. only strangers sleep in my bed. my favorite words are good-bye. and my favorite color is red",https://genius.com/Tom-waits-a-good-man-is-hard-to-find-lyrics,0.16,0.741,0.099,0.901,0.5305
